team,year,day,points,position
freiburg,1994,17,33,2
m'gladbach,1994,17,32,3
kaiserslautern,1994,17,30,4
bayern munich,1994,17,29,5
karlsruhe,1994,17,28,6
leverkusen,1994,17,26,7
hamburg,1994,17,25,8
stuttgart,1994,17,22,9
ein frankfurt,1994,17,22,10
schalke 04,1994,17,19,11
fc koln,1994,17,17,12
dresden,1994,17,13,13
munich 1860,1994,17,12,14
uerdingen,1994,17,12,15
bochum,1994,17,11,16
duisburg,1994,17,9,17
dortmund,1994,18,43,0
werder bremen,1994,18,37,1
freiburg,1994,18,36,2
kaiserslautern,1994,18,33,3
bayern munich,1994,18,32,4
m'gladbach,1994,18,32,5
karlsruhe,1994,18,28,6
leverkusen,1994,18,26,7
stuttgart,1994,18,25,8
hamburg,1994,18,25,9
schalke 04,1994,18,22,10
ein frankfurt,1994,18,22,11
fc koln,1994,18,20,12
dresden,1994,18,13,13
duisburg,1994,18,12,14
uerdingen,1994,18,12,15
munich 1860,1994,18,12,16
bochum,1994,18,11,17
dortmund,1994,19,46,0
werder bremen,1994,19,40,1
freiburg,1994,19,37,2
kaiserslautern,1994,19,36,3
m'gladbach,1994,19,35,4
bayern munich,1994,19,33,5
karlsruhe,1994,19,28,6
leverkusen,1994,19,26,7
stuttgart,1994,19,26,8
hamburg,1994,19,25,9
schalke 04,1994,19,23,10
ein frankfurt,1994,19,22,11
fc koln,1994,19,20,12
uerdingen,1994,19,15,13
bochum,1994,19,14,14
dresden,1994,19,13,15
duisburg,1994,19,13,16
munich 1860,1994,19,13,17
dortmund,1994,20,46,0
werder bremen,1994,20,43,1
freiburg,1994,20,40,2
kaiserslautern,1994,20,39,3
m'gladbach,1994,20,36,4
bayern munich,1994,20,34,5
karlsruhe,1994,20,29,6
hamburg,1994,20,28,7
leverkusen,1994,20,26,8
stuttgart,1994,20,26,9
ein frankfurt,1994,20,25,10
schalke 04,1994,20,23,11
fc koln,1994,20,23,12
uerdingen,1994,20,16,13
bochum,1994,20,14,14
duisburg,1994,20,14,15
dresden,1994,20,13,16
munich 1860,1994,20,13,17
dortmund,1994,21,47,0
werder bremen,1994,21,46,1
kaiserslautern,1994,21,40,2
freiburg,1994,21,40,3
m'gladbach,1994,21,39,4
bayern munich,1994,21,35,5
karlsruhe,1994,21,32,6
hamburg,1994,21,28,7
stuttgart,1994,21,27,8
schalke 04,1994,21,26,9
leverkusen,1994,21,26,10
ein frankfurt,1994,21,26,11
fc koln,1994,21,24,12
bochum,1994,21,17,13
uerdingen,1994,21,17,14
munich 1860,1994,21,16,15
duisburg,1994,21,15,16
dresden,1994,21,13,17
dortmund,1994,22,47,0
werder bremen,1994,22,46,1
m'gladbach,1994,22,42,2
kaiserslautern,1994,22,41,3
freiburg,1994,22,40,4
bayern munich,1994,22,36,5
karlsruhe,1994,22,32,6
leverkusen,1994,22,29,7
hamburg,1994,22,29,8
stuttgart,1994,22,28,9
fc koln,1994,22,27,10
ein frankfurt,1994,22,27,11
schalke 04,1994,22,26,12
bochum,1994,22,20,13
uerdingen,1994,22,18,14
munich 1860,1994,22,17,15
duisburg,1994,22,16,16
dresden,1994,22,14,17
werder bremen,1994,23,49,0
dortmund,1994,23,48,1
m'gladbach,1994,23,45,2
kaiserslautern,1994,23,44,3
freiburg,1994,23,43,4
bayern munich,1994,23,39,5
karlsruhe,1994,23,33,6
hamburg,1994,23,30,7
leverkusen,1994,23,29,8
stuttgart,1994,23,29,9
fc koln,1994,23,28,10
ein frankfurt,1994,23,28,11
schalke 04,1994,23,26,12
bochum,1994,23,20,13
uerdingen,1994,23,19,14
munich 1860,1994,23,17,15
duisburg,1994,23,16,16
dresden,1994,23,15,17
dortmund,1994,24,51,0
werder bremen,1994,24,50,1
freiburg,1994,24,46,2
m'gladbach,1994,24,45,3
kaiserslautern,1994,24,45,4
bayern munich,1994,24,39,5
karlsruhe,1994,24,34,6
stuttgart,1994,24,32,7
hamburg,1994,24,31,8
fc koln,1994,24,31,9
schalke 04,1994,24,29,10
leverkusen,1994,24,29,11
ein frankfurt,1994,24,28,12
bochum,1994,24,20,13
munich 1860,1994,24,20,14
duisburg,1994,24,19,15
uerdingen,1994,24,19,16
dresden,1994,24,15,17
werder bremen,1994,25,53,0
dortmund,1994,25,52,1
freiburg,1994,25,49,2
kaiserslautern,1994,25,46,3
m'gladbach,1994,25,45,4
bayern munich,1994,25,40,5
karlsruhe,1994,25,35,6
fc koln,1994,25,34,7
stuttgart,1994,25,32,8
leverkusen,1994,25,32,9
hamburg,1994,25,32,10
schalke 04,1994,25,30,11
ein frankfurt,1994,25,29,12
uerdingen,1994,25,22,13
bochum,1994,25,21,14
munich 1860,1994,25,20,15
duisburg,1994,25,19,16
dresden,1994,25,15,17
dortmund,1994,26,55,0
werder bremen,1994,26,54,1
freiburg,1994,26,52,2
kaiserslautern,1994,26,49,3
m'gladbach,1994,26,48,4
bayern munich,1994,26,40,5
karlsruhe,1994,26,35,6
leverkusen,1994,26,35,7
fc koln,1994,26,35,8
stuttgart,1994,26,33,9
ein frankfurt,1994,26,32,10
hamburg,1994,26,32,11
schalke 04,1994,26,31,12
munich 1860,1994,26,23,13
uerdingen,1994,26,22,14
bochum,1994,26,21,15
duisburg,1994,26,19,16
dresden,1994,26,15,17
dortmund,1994,27,55,0
werder bremen,1994,27,55,1
freiburg,1994,27,53,2
m'gladbach,1994,27,51,3
kaiserslautern,1994,27,50,4
bayern munich,1994,27,43,5
karlsruhe,1994,27,38,6
leverkusen,1994,27,38,7
fc koln,1994,27,35,8
ein frankfurt,1994,27,35,9
schalke 04,1994,27,34,10
stuttgart,1994,27,33,11
hamburg,1994,27,32,12
munich 1860,1994,27,24,13
bochum,1994,27,24,14
uerdingen,1994,27,22,15
duisburg,1994,27,19,16
dresden,1994,27,15,17
dortmund,1994,28,58,0
werder bremen,1994,28,56,1
kaiserslautern,1994,28,53,2
freiburg,1994,28,53,3
m'gladbach,1994,28,51,4
bayern munich,1994,28,46,5
karlsruhe,1994,28,39,6
leverkusen,1994,28,38,7
fc koln,1994,28,38,8
schalke 04,1994,28,37,9
ein frankfurt,1994,28,36,10
hamburg,1994,28,35,11
stuttgart,1994,28,33,12
munich 1860,1994,28,27,13
bochum,1994,28,24,14
uerdingen,1994,28,23,15
duisburg,1994,28,19,16
dresden,1994,28,15,17
werder bremen,1994,29,59,0
dortmund,1994,29,58,1
freiburg,1994,29,56,2
kaiserslautern,1994,29,53,3
m'gladbach,1994,29,52,4
bayern munich,1994,29,49,5
leverkusen,1994,29,41,6
karlsruhe,1994,29,40,7
fc koln,1994,29,39,8
ein frankfurt,1994,29,39,9
schalke 04,1994,29,38,10
hamburg,1994,29,35,11
stuttgart,1994,29,34,12
munich 1860,1994,29,28,13
bochum,1994,29,24,14
uerdingen,1994,29,23,15
duisburg,1994,29,20,16
dresden,1994,29,16,17
werder bremen,1994,30,62,0
dortmund,1994,30,61,1
freiburg,1994,30,59,2
kaiserslautern,1994,30,54,3
m'gladbach,1994,30,53,4
bayern munich,1994,30,52,5
leverkusen,1994,30,44,6
karlsruhe,1994,30,40,7
fc koln,1994,30,39,8
ein frankfurt,1994,30,39,9
schalke 04,1994,30,38,10
hamburg,1994,30,36,11
stuttgart,1994,30,34,12
munich 1860,1994,30,29,13
uerdingen,1994,30,26,14
bochum,1994,30,24,15
duisburg,1994,30,23,16
dresden,1994,30,16,17
werder bremen,1994,31,65,0
dortmund,1994,31,62,1
freiburg,1994,31,60,2
m'gladbach,1994,31,56,3
kaiserslautern,1994,31,54,4
bayern munich,1994,31,52,5
leverkusen,1994,31,44,6
karlsruhe,1994,31,43,7
fc koln,1994,31,42,8
ein frankfurt,1994,31,39,9
schalke 04,1994,31,38,10
hamburg,1994,31,36,11
stuttgart,1994,31,34,12
munich 1860,1994,31,32,13
bochum,1994,31,27,14
duisburg,1994,31,26,15
uerdingen,1994,31,26,16
dresden,1994,31,19,17
werder bremen,1994,32,65,0
dortmund,1994,32,63,1
freiburg,1994,32,60,2
m'gladbach,1994,32,57,3
kaiserslautern,1994,32,57,4
bayern munich,1994,32,52,5
leverkusen,1994,32,47,6
karlsruhe,1994,32,46,7
fc koln,1994,32,42,8
ein frankfurt,1994,32,42,9
schalke 04,1994,32,41,10
stuttgart,1994,32,37,11
hamburg,1994,32,36,12
munich 1860,1994,32,35,13
uerdingen,1994,32,29,14
bochum,1994,32,27,15
duisburg,1994,32,26,16
dresden,1994,32,19,17
werder bremen,1994,33,68,0
dortmund,1994,33,66,1
freiburg,1994,33,63,2
m'gladbach,1994,33,60,3
kaiserslautern,1994,33,60,4
bayern munich,1994,33,55,5
leverkusen,1994,33,48,6
karlsruhe,1994,33,46,7
fc koln,1994,33,43,8
ein frankfurt,1994,33,42,9
schalke 04,1994,33,41,10
hamburg,1994,33,39,11
stuttgart,1994,33,37,12
munich 1860,1994,33,35,13
bochum,1994,33,30,14
uerdingen,1994,33,29,15
duisburg,1994,33,26,16
dresden,1994,33,19,17
dortmund,1994,34,69,0
werder bremen,1994,34,68,1
freiburg,1994,34,66,2
kaiserslautern,1994,34,63,3
m'gladbach,1994,34,60,4
bayern munich,1994,34,58,5
leverkusen,1994,34,49,6
karlsruhe,1994,34,47,7
ein frankfurt,1994,34,45,8
fc koln,1994,34,43,9
schalke 04,1994,34,41,10
stuttgart,1994,34,40,11
hamburg,1994,34,39,12
munich 1860,1994,34,35,13
uerdingen,1994,34,32,14
bochum,1994,34,31,15
duisburg,1994,34,26,16
dresden,1994,34,20,17
karlsruhe,1995,0,0,0
dortmund,1995,0,0,1
stuttgart,1995,0,0,2
uerdingen,1995,0,0,3
werder bremen,1995,0,0,4
dusseldorf,1995,0,0,5
bayern munich,1995,0,0,6
hamburg,1995,0,0,7
ein frankfurt,1995,0,0,8
kaiserslautern,1995,0,0,9
fc koln,1995,0,0,10
schalke 04,1995,0,0,11
hansa rostock,1995,0,0,12
leverkusen,1995,0,0,13
st pauli,1995,0,0,14
munich 1860,1995,0,0,15
m'gladbach,1995,0,0,16
freiburg,1995,0,0,17
bayern munich,1995,1,3,0
m'gladbach,1995,1,3,1
st pauli,1995,1,3,2
schalke 04,1995,1,3,3
leverkusen,1995,1,3,4
karlsruhe,1995,1,1,5
dortmund,1995,1,1,6
stuttgart,1995,1,1,7
ein frankfurt,1995,1,1,8
kaiserslautern,1995,1,1,9
uerdingen,1995,1,1,10
werder bremen,1995,1,1,11
dusseldorf,1995,1,1,12
hansa rostock,1995,1,0,13
fc koln,1995,1,0,14
munich 1860,1995,1,0,15
hamburg,1995,1,0,16
freiburg,1995,1,0,17
m'gladbach,1995,2,6,0
bayern munich,1995,2,6,1
st pauli,1995,2,6,2
leverkusen,1995,2,4,3
hansa rostock,1995,2,3,4
schalke 04,1995,2,3,5
stuttgart,1995,2,2,6
uerdingen,1995,2,2,7
werder bremen,1995,2,2,8
dusseldorf,1995,2,2,9
dortmund,1995,2,2,10
ein frankfurt,1995,2,2,11
karlsruhe,1995,2,1,12
kaiserslautern,1995,2,1,13
fc koln,1995,2,1,14
munich 1860,1995,2,1,15
hamburg,1995,2,1,16
freiburg,1995,2,0,17
bayern munich,1995,3,9,0
m'gladbach,1995,3,7,1
st pauli,1995,3,6,2
hansa rostock,1995,3,6,3
werder bremen,1995,3,5,4
leverkusen,1995,3,5,5
ein frankfurt,1995,3,5,6
stuttgart,1995,3,5,7
fc koln,1995,3,4,8
schalke 04,1995,3,4,9
kaiserslautern,1995,3,4,10
dusseldorf,1995,3,3,11
uerdingen,1995,3,2,12
dortmund,1995,3,2,13
karlsruhe,1995,3,1,14
munich 1860,1995,3,1,15
hamburg,1995,3,1,16
freiburg,1995,3,0,17
bayern munich,1995,4,12,0
m'gladbach,1995,4,7,1
st pauli,1995,4,7,2
hansa rostock,1995,4,7,3
leverkusen,1995,4,6,4
stuttgart,1995,4,6,5
werder bremen,1995,4,5,6
kaiserslautern,1995,4,5,7
dortmund,1995,4,5,8
schalke 04,1995,4,5,9
uerdingen,1995,4,5,10
ein frankfurt,1995,4,5,11
karlsruhe,1995,4,4,12
dusseldorf,1995,4,4,13
fc koln,1995,4,4,14
freiburg,1995,4,3,15
hamburg,1995,4,2,16
munich 1860,1995,4,1,17
bayern munich,1995,5,15,0
m'gladbach,1995,5,10,1
leverkusen,1995,5,9,2
ein frankfurt,1995,5,8,3
schalke 04,1995,5,8,4
dortmund,1995,5,8,5
werder bremen,1995,5,8,6
hansa rostock,1995,5,7,7
st pauli,1995,5,7,8
stuttgart,1995,5,6,9
uerdingen,1995,5,6,10
kaiserslautern,1995,5,5,11
fc koln,1995,5,5,12
dusseldorf,1995,5,5,13
karlsruhe,1995,5,4,14
hamburg,1995,5,3,15
freiburg,1995,5,3,16
munich 1860,1995,5,1,17
bayern munich,1995,6,18,0
leverkusen,1995,6,12,1
dortmund,1995,6,11,2
werder bremen,1995,6,11,3
st pauli,1995,6,10,4
m'gladbach,1995,6,10,5
schalke 04,1995,6,9,6
ein frankfurt,1995,6,8,7
hansa rostock,1995,6,8,8
uerdingen,1995,6,7,9
karlsruhe,1995,6,7,10
stuttgart,1995,6,6,11
fc koln,1995,6,5,12
kaiserslautern,1995,6,5,13
dusseldorf,1995,6,5,14
hamburg,1995,6,4,15
munich 1860,1995,6,4,16
freiburg,1995,6,3,17
bayern munich,1995,7,21,0
dortmund,1995,7,14,1
werder bremen,1995,7,12,2
leverkusen,1995,7,12,3
hansa rostock,1995,7,11,4
st pauli,1995,7,10,5
m'gladbach,1995,7,10,6
schalke 04,1995,7,10,7
stuttgart,1995,7,9,8
karlsruhe,1995,7,8,9
ein frankfurt,1995,7,8,10
dusseldorf,1995,7,8,11
uerdingen,1995,7,7,12
fc koln,1995,7,6,13
kaiserslautern,1995,7,6,14
hamburg,1995,7,5,15
munich 1860,1995,7,5,16
freiburg,1995,7,4,17
bayern munich,1995,8,21,0
dortmund,1995,8,17,1
hansa rostock,1995,8,14,2
werder bremen,1995,8,13,3
m'gladbach,1995,8,13,4
leverkusen,1995,8,13,5
schalke 04,1995,8,13,6
stuttgart,1995,8,12,7
st pauli,1995,8,10,8
uerdingen,1995,8,8,9
karlsruhe,1995,8,8,10
munich 1860,1995,8,8,11
ein frankfurt,1995,8,8,12
dusseldorf,1995,8,8,13
fc koln,1995,8,7,14
kaiserslautern,1995,8,7,15
hamburg,1995,8,6,16
freiburg,1995,8,4,17
bayern munich,1995,9,21,0
dortmund,1995,9,18,1
m'gladbach,1995,9,16,2
hansa rostock,1995,9,15,3
werder bremen,1995,9,14,4
leverkusen,1995,9,14,5
schalke 04,1995,9,14,6
stuttgart,1995,9,13,7
karlsruhe,1995,9,11,8
st pauli,1995,9,11,9
ein frankfurt,1995,9,9,10
munich 1860,1995,9,9,11
dusseldorf,1995,9,9,12
fc koln,1995,9,8,13
kaiserslautern,1995,9,8,14
uerdingen,1995,9,8,15
hamburg,1995,9,7,16
freiburg,1995,9,5,17
bayern munich,1995,10,24,0
dortmund,1995,10,21,1
m'gladbach,1995,10,19,2
stuttgart,1995,10,16,3
hansa rostock,1995,10,16,4
leverkusen,1995,10,15,5
schalke 04,1995,10,15,6
werder bremen,1995,10,14,7
karlsruhe,1995,10,12,8
kaiserslautern,1995,10,11,9
st pauli,1995,10,11,10
hamburg,1995,10,10,11
munich 1860,1995,10,10,12
ein frankfurt,1995,10,9,13
dusseldorf,1995,10,9,14
uerdingen,1995,10,9,15
fc koln,1995,10,8,16
freiburg,1995,10,5,17
bayern munich,1995,11,27,0
dortmund,1995,11,24,1
m'gladbach,1995,11,22,2
hansa rostock,1995,11,17,3
leverkusen,1995,11,16,4
stuttgart,1995,11,16,5
werder bremen,1995,11,15,6
schalke 04,1995,11,15,7
karlsruhe,1995,11,13,8
hamburg,1995,11,13,9
st pauli,1995,11,12,10
uerdingen,1995,11,12,11
kaiserslautern,1995,11,11,12
ein frankfurt,1995,11,10,13
munich 1860,1995,11,10,14
dusseldorf,1995,11,10,15
fc koln,1995,11,8,16
freiburg,1995,11,6,17
dortmund,1995,12,27,0
bayern munich,1995,12,27,1
m'gladbach,1995,12,25,2
hansa rostock,1995,12,18,3
stuttgart,1995,12,17,4
werder bremen,1995,12,16,5
hamburg,1995,12,16,6
leverkusen,1995,12,16,7
schalke 04,1995,12,15,8
karlsruhe,1995,12,14,9
ein frankfurt,1995,12,13,10
st pauli,1995,12,13,11
uerdingen,1995,12,13,12
kaiserslautern,1995,12,12,13
munich 1860,1995,12,11,14
dusseldorf,1995,12,10,15
fc koln,1995,12,9,16
freiburg,1995,12,7,17
dortmund,1995,13,28,0
bayern munich,1995,13,28,1
m'gladbach,1995,13,25,2
leverkusen,1995,13,19,3
hansa rostock,1995,13,19,4
stuttgart,1995,13,18,5
schalke 04,1995,13,18,6
werder bremen,1995,13,17,7
hamburg,1995,13,17,8
karlsruhe,1995,13,14,9
munich 1860,1995,13,14,10
ein frankfurt,1995,13,14,11
uerdingen,1995,13,14,12
kaiserslautern,1995,13,13,13
st pauli,1995,13,13,14
dusseldorf,1995,13,13,15
fc koln,1995,13,10,16
freiburg,1995,13,7,17
dortmund,1995,14,31,0
bayern munich,1995,14,31,1
m'gladbach,1995,14,25,2
leverkusen,1995,14,22,3
hamburg,1995,14,20,4
stuttgart,1995,14,19,5
hansa rostock,1995,14,19,6
schalke 04,1995,14,19,7
werder bremen,1995,14,17,8
ein frankfurt,1995,14,17,9
st pauli,1995,14,16,10
munich 1860,1995,14,15,11
karlsruhe,1995,14,14,12
kaiserslautern,1995,14,14,13
uerdingen,1995,14,14,14
dusseldorf,1995,14,13,15
fc koln,1995,14,10,16
freiburg,1995,14,10,17
dortmund,1995,15,34,0
bayern munich,1995,15,32,1
m'gladbach,1995,15,25,2
leverkusen,1995,15,25,3
hamburg,1995,15,23,4
stuttgart,1995,15,22,5
hansa rostock,1995,15,22,6
schalke 04,1995,15,22,7
werder bremen,1995,15,17,8
karlsruhe,1995,15,17,9
ein frankfurt,1995,15,17,10
st pauli,1995,15,16,11
munich 1860,1995,15,15,12
kaiserslautern,1995,15,14,13
uerdingen,1995,15,14,14
dusseldorf,1995,15,13,15
freiburg,1995,15,13,16
fc koln,1995,15,11,17
dortmund,1995,16,37,0
bayern munich,1995,16,35,1
m'gladbach,1995,16,28,2
leverkusen,1995,16,25,3
stuttgart,1995,16,25,4
hansa rostock,1995,16,25,5
hamburg,1995,16,23,6
schalke 04,1995,16,22,7
ein frankfurt,1995,16,20,8
karlsruhe,1995,16,18,9
werder bremen,1995,16,17,10
st pauli,1995,16,17,11
freiburg,1995,16,16,12
munich 1860,1995,16,15,13
fc koln,1995,16,14,14
kaiserslautern,1995,16,14,15
uerdingen,1995,16,14,16
dusseldorf,1995,16,13,17
dortmund,1995,17,40,0
bayern munich,1995,17,38,1
stuttgart,1995,17,28,2
m'gladbach,1995,17,28,3
hamburg,1995,17,26,4
leverkusen,1995,17,25,5
hansa rostock,1995,17,25,6
schalke 04,1995,17,25,7
st pauli,1995,17,20,8
ein frankfurt,1995,17,20,9
munich 1860,1995,17,18,10
karlsruhe,1995,17,18,11
fc koln,1995,17,17,12
kaiserslautern,1995,17,17,13
werder bremen,1995,17,17,14
freiburg,1995,17,16,15
uerdingen,1995,17,14,16
dusseldorf,1995,17,13,17
dortmund,1995,18,41,0
bayern munich,1995,18,38,1
hamburg,1995,18,29,2
m'gladbach,1995,18,29,3
stuttgart,1995,18,28,4
hansa rostock,1995,18,28,5
leverkusen,1995,18,26,6
schalke 04,1995,18,25,7
ein frankfurt,1995,18,21,8
munich 1860,1995,18,21,9
st pauli,1995,18,20,10
karlsruhe,1995,18,19,11
fc koln,1995,18,18,12
kaiserslautern,1995,18,18,13
werder bremen,1995,18,18,14
freiburg,1995,18,17,15
dusseldorf,1995,18,14,16
uerdingen,1995,18,14,17
dortmund,1995,19,41,0
bayern munich,1995,19,38,1
m'gladbach,1995,19,30,2
hamburg,1995,19,29,3
hansa rostock,1995,19,29,4
stuttgart,1995,19,28,5
schalke 04,1995,19,28,6
leverkusen,1995,19,27,7
ein frankfurt,1995,19,24,8
munich 1860,1995,19,24,9
karlsruhe,1995,19,22,10
st pauli,1995,19,21,11
werder bremen,1995,19,21,12
freiburg,1995,19,20,13
kaiserslautern,1995,19,19,14
fc koln,1995,19,18,15
dusseldorf,1995,19,17,16
uerdingen,1995,19,14,17
dortmund,1995,20,42,0
bayern munich,1995,20,41,1
stuttgart,1995,20,31,2
m'gladbach,1995,20,31,3
hamburg,1995,20,29,4
hansa rostock,1995,20,29,5
schalke 04,1995,20,29,6
leverkusen,1995,20,28,7
munich 1860,1995,20,27,8
werder bremen,1995,20,24,9
ein frankfurt,1995,20,24,10
freiburg,1995,20,23,11
karlsruhe,1995,20,23,12
st pauli,1995,20,22,13
fc koln,1995,20,19,14
kaiserslautern,1995,20,19,15
dusseldorf,1995,20,18,16
uerdingen,1995,20,14,17
dortmund,1995,21,45,0
bayern munich,1995,21,44,1
m'gladbach,1995,21,34,2
stuttgart,1995,21,32,3
schalke 04,1995,21,32,4
hamburg,1995,21,32,5
leverkusen,1995,21,31,6
hansa rostock,1995,21,29,7
munich 1860,1995,21,27,8
karlsruhe,1995,21,26,9
werder bremen,1995,21,25,10
freiburg,1995,21,24,11
ein frankfurt,1995,21,24,12
st pauli,1995,21,22,13
fc koln,1995,21,20,14
kaiserslautern,1995,21,20,15
dusseldorf,1995,21,18,16
uerdingen,1995,21,15,17
dortmund,1995,22,48,0
bayern munich,1995,22,44,1
m'gladbach,1995,22,37,2
schalke 04,1995,22,33,3
hamburg,1995,22,33,4
stuttgart,1995,22,32,5
leverkusen,1995,22,31,6
hansa rostock,1995,22,29,7
munich 1860,1995,22,28,8
freiburg,1995,22,27,9
werder bremen,1995,22,26,10
karlsruhe,1995,22,26,11
ein frankfurt,1995,22,25,12
fc koln,1995,22,23,13
st pauli,1995,22,22,14
kaiserslautern,1995,22,20,15
dusseldorf,1995,22,19,16
uerdingen,1995,22,16,17
dortmund,1995,23,51,0
bayern munich,1995,23,47,1
m'gladbach,1995,23,38,2
stuttgart,1995,23,35,3
schalke 04,1995,23,34,4
hamburg,1995,23,33,5
leverkusen,1995,23,31,6
freiburg,1995,23,30,7
hansa rostock,1995,23,30,8
munich 1860,1995,23,28,9
ein frankfurt,1995,23,26,10
werder bremen,1995,23,26,11
karlsruhe,1995,23,26,12
st pauli,1995,23,25,13
fc koln,1995,23,24,14
dusseldorf,1995,23,22,15
kaiserslautern,1995,23,21,16
uerdingen,1995,23,16,17
dortmund,1995,24,51,0
bayern munich,1995,24,50,1
m'gladbach,1995,24,41,2
schalke 04,1995,24,37,3
stuttgart,1995,24,36,4
hamburg,1995,24,34,5
freiburg,1995,24,33,6
leverkusen,1995,24,31,7
hansa rostock,1995,24,31,8
munich 1860,1995,24,29,9
karlsruhe,1995,24,29,10
werder bremen,1995,24,27,11
ein frankfurt,1995,24,26,12
st pauli,1995,24,26,13
dusseldorf,1995,24,25,14
kaiserslautern,1995,24,24,15
fc koln,1995,24,24,16
uerdingen,1995,24,16,17
bayern munich,1995,25,53,0
dortmund,1995,25,52,1
m'gladbach,1995,25,44,2
schalke 04,1995,25,38,3
stuttgart,1995,25,37,4
hansa rostock,1995,25,34,5
hamburg,1995,25,34,6
freiburg,1995,25,33,7
leverkusen,1995,25,31,8
werder bremen,1995,25,30,9
munich 1860,1995,25,30,10
karlsruhe,1995,25,30,11
st pauli,1995,25,29,12
ein frankfurt,1995,25,26,13
dusseldorf,1995,25,26,14
kaiserslautern,1995,25,25,15
fc koln,1995,25,24,16
uerdingen,1995,25,17,17
dortmund,1995,26,53,0
bayern munich,1995,26,53,1
m'gladbach,1995,26,44,2
schalke 04,1995,26,39,3
stuttgart,1995,26,38,4
hansa rostock,1995,26,37,5
hamburg,1995,26,35,6
freiburg,1995,26,34,7
munich 1860,1995,26,33,8
karlsruhe,1995,26,33,9
st pauli,1995,26,32,10
leverkusen,1995,26,32,11
werder bremen,1995,26,31,12
fc koln,1995,26,27,13
dusseldorf,1995,26,27,14
ein frankfurt,1995,26,26,15
kaiserslautern,1995,26,25,16
uerdingen,1995,26,17,17
dortmund,1995,27,54,0
bayern munich,1995,27,54,1
m'gladbach,1995,27,47,2
hansa rostock,1995,27,40,3
schalke 04,1995,27,40,4
stuttgart,1995,27,39,5
hamburg,1995,27,38,6
freiburg,1995,27,35,7
werder bremen,1995,27,34,8
munich 1860,1995,27,34,9
karlsruhe,1995,27,34,10
st pauli,1995,27,33,11
leverkusen,1995,27,33,12
dusseldorf,1995,27,30,13
fc koln,1995,27,28,14
ein frankfurt,1995,27,27,15
kaiserslautern,1995,27,25,16
uerdingen,1995,27,17,17
dortmund,1995,28,57,0
bayern munich,1995,28,57,1
m'gladbach,1995,28,48,2
schalke 04,1995,28,41,3
hansa rostock,1995,28,40,4
stuttgart,1995,28,39,5
hamburg,1995,28,38,6
werder bremen,1995,28,37,7
karlsruhe,1995,28,37,8
munich 1860,1995,28,37,9
freiburg,1995,28,35,10
leverkusen,1995,28,34,11
st pauli,1995,28,33,12
dusseldorf,1995,28,31,13
fc koln,1995,28,28,14
ein frankfurt,1995,28,27,15
kaiserslautern,1995,28,26,16
uerdingen,1995,28,17,17
dortmund,1995,29,58,0
bayern munich,1995,29,58,1
m'gladbach,1995,29,49,2
hansa rostock,1995,29,43,3
schalke 04,1995,29,41,4
munich 1860,1995,29,40,5
stuttgart,1995,29,40,6
hamburg,1995,29,39,7
werder bremen,1995,29,38,8
karlsruhe,1995,29,38,9
freiburg,1995,29,35,10
leverkusen,1995,29,34,11
st pauli,1995,29,33,12
fc koln,1995,29,31,13
dusseldorf,1995,29,31,14
ein frankfurt,1995,29,28,15
kaiserslautern,1995,29,27,16
uerdingen,1995,29,20,17
dortmund,1995,30,58,0
bayern munich,1995,30,58,1
m'gladbach,1995,30,50,2
hansa rostock,1995,30,46,3
schalke 04,1995,30,44,4
karlsruhe,1995,30,41,5
munich 1860,1995,30,40,6
stuttgart,1995,30,40,7
hamburg,1995,30,40,8
freiburg,1995,30,38,9
werder bremen,1995,30,38,10
st pauli,1995,30,36,11
fc koln,1995,30,34,12
leverkusen,1995,30,34,13
dusseldorf,1995,30,32,14
ein frankfurt,1995,30,31,15
kaiserslautern,1995,30,30,16
uerdingen,1995,30,20,17
dortmund,1995,31,61,0
bayern munich,1995,31,61,1
m'gladbach,1995,31,50,2
hansa rostock,1995,31,49,3
schalke 04,1995,31,47,4
karlsruhe,1995,31,44,5
hamburg,1995,31,43,6
munich 1860,1995,31,40,7
stuttgart,1995,31,40,8
freiburg,1995,31,38,9
werder bremen,1995,31,38,10
fc koln,1995,31,37,11
leverkusen,1995,31,37,12
st pauli,1995,31,36,13
dusseldorf,1995,31,35,14
ein frankfurt,1995,31,31,15
kaiserslautern,1995,31,31,16
uerdingen,1995,31,23,17
dortmund,1995,32,64,0
bayern munich,1995,32,61,1
m'gladbach,1995,32,50,2
schalke 04,1995,32,50,3
hansa rostock,1995,32,49,4
karlsruhe,1995,32,47,5
hamburg,1995,32,44,6
werder bremen,1995,32,41,7
munich 1860,1995,32,41,8
stuttgart,1995,32,40,9
freiburg,1995,32,39,10
dusseldorf,1995,32,38,11
fc koln,1995,32,37,12
st pauli,1995,32,37,13
leverkusen,1995,32,37,14
kaiserslautern,1995,32,32,15
ein frankfurt,1995,32,31,16
uerdingen,1995,32,23,17
dortmund,1995,33,65,0
bayern munich,1995,33,61,1
m'gladbach,1995,33,53,2
schalke 04,1995,33,53,3
hansa rostock,1995,33,49,4
karlsruhe,1995,33,48,5
hamburg,1995,33,47,6
werder bremen,1995,33,44,7
munich 1860,1995,33,42,8
freiburg,1995,33,42,9
stuttgart,1995,33,40,10
dusseldorf,1995,33,39,11
st pauli,1995,33,38,12
