team,year,day,points,position
heerenveen,1999,12,25,3
roda jc,1999,12,25,4
vitesse,1999,12,24,5
twente,1999,12,21,6
waalwijk,1999,12,20,7
feyenoord,1999,12,20,8
az alkmaar,1999,12,19,9
utrecht,1999,12,18,10
sparta,1999,12,9,11
mvv maastricht,1999,12,8,12
graafschap,1999,12,7,13
nijmegen,1999,12,7,14
for sittard,1999,12,7,15
cambuur,1999,12,6,16
den bosch,1999,12,6,17
ajax,1999,13,32,0
psv eindhoven,1999,13,31,1
roda jc,1999,13,26,2
willem ii,1999,13,26,3
vitesse,1999,13,25,4
heerenveen,1999,13,25,5
waalwijk,1999,13,23,6
feyenoord,1999,13,23,7
az alkmaar,1999,13,22,8
twente,1999,13,21,9
utrecht,1999,13,18,10
sparta,1999,13,12,11
mvv maastricht,1999,13,9,12
graafschap,1999,13,8,13
for sittard,1999,13,8,14
nijmegen,1999,13,7,15
cambuur,1999,13,6,16
den bosch,1999,13,6,17
ajax,1999,14,35,0
psv eindhoven,1999,14,34,1
roda jc,1999,14,29,2
vitesse,1999,14,28,3
heerenveen,1999,14,28,4
waalwijk,1999,14,26,5
feyenoord,1999,14,26,6
willem ii,1999,14,26,7
twente,1999,14,24,8
az alkmaar,1999,14,22,9
utrecht,1999,14,21,10
sparta,1999,14,12,11
graafschap,1999,14,9,12
mvv maastricht,1999,14,9,13
for sittard,1999,14,9,14
nijmegen,1999,14,8,15
cambuur,1999,14,6,16
den bosch,1999,14,6,17
ajax,1999,15,35,0
psv eindhoven,1999,15,35,1
heerenveen,1999,15,31,2
roda jc,1999,15,29,3
feyenoord,1999,15,29,4
willem ii,1999,15,29,5
vitesse,1999,15,28,6
twente,1999,15,27,7
waalwijk,1999,15,26,8
az alkmaar,1999,15,25,9
utrecht,1999,15,21,10
sparta,1999,15,12,11
nijmegen,1999,15,11,12
graafschap,1999,15,9,13
mvv maastricht,1999,15,9,14
for sittard,1999,15,9,15
cambuur,1999,15,9,16
den bosch,1999,15,6,17
psv eindhoven,1999,16,38,0
ajax,1999,16,35,1
heerenveen,1999,16,34,2
twente,1999,16,30,3
feyenoord,1999,16,30,4
waalwijk,1999,16,29,5
roda jc,1999,16,29,6
willem ii,1999,16,29,7
az alkmaar,1999,16,28,8
vitesse,1999,16,28,9
utrecht,1999,16,21,10
sparta,1999,16,15,11
nijmegen,1999,16,14,12
graafschap,1999,16,12,13
mvv maastricht,1999,16,12,14
for sittard,1999,16,10,15
cambuur,1999,16,9,16
den bosch,1999,16,7,17
psv eindhoven,1999,17,38,0
heerenveen,1999,17,37,1
ajax,1999,17,36,2
twente,1999,17,33,3
feyenoord,1999,17,33,4
az alkmaar,1999,17,31,5
vitesse,1999,17,31,6
willem ii,1999,17,30,7
waalwijk,1999,17,29,8
roda jc,1999,17,29,9
utrecht,1999,17,22,10
sparta,1999,17,16,11
nijmegen,1999,17,15,12
graafschap,1999,17,13,13
mvv maastricht,1999,17,12,14
for sittard,1999,17,10,15
den bosch,1999,17,10,16
cambuur,1999,17,9,17
psv eindhoven,1999,18,41,0
ajax,1999,18,37,1
heerenveen,1999,18,37,2
twente,1999,18,36,3
feyenoord,1999,18,36,4
az alkmaar,1999,18,32,5
vitesse,1999,18,32,6
roda jc,1999,18,30,7
willem ii,1999,18,30,8
waalwijk,1999,18,29,9
utrecht,1999,18,22,10
sparta,1999,18,19,11
nijmegen,1999,18,16,12
graafschap,1999,18,14,13
mvv maastricht,1999,18,12,14
for sittard,1999,18,11,15
cambuur,1999,18,10,16
den bosch,1999,18,10,17
psv eindhoven,1999,19,41,0
ajax,1999,19,40,1
feyenoord,1999,19,39,2
heerenveen,1999,19,38,3
twente,1999,19,37,4
vitesse,1999,19,35,5
az alkmaar,1999,19,32,6
waalwijk,1999,19,32,7
willem ii,1999,19,31,8
roda jc,1999,19,30,9
utrecht,1999,19,25,10
sparta,1999,19,20,11
graafschap,1999,19,17,12
nijmegen,1999,19,16,13
for sittard,1999,19,14,14
mvv maastricht,1999,19,13,15
cambuur,1999,19,10,16
den bosch,1999,19,10,17
psv eindhoven,1999,20,44,0
feyenoord,1999,20,42,1
heerenveen,1999,20,41,2
twente,1999,20,40,3
ajax,1999,20,40,4
vitesse,1999,20,38,5
willem ii,1999,20,34,6
roda jc,1999,20,33,7
az alkmaar,1999,20,32,8
waalwijk,1999,20,32,9
utrecht,1999,20,25,10
sparta,1999,20,20,11
graafschap,1999,20,17,12
nijmegen,1999,20,16,13
for sittard,1999,20,14,14
mvv maastricht,1999,20,13,15
cambuur,1999,20,11,16
den bosch,1999,20,10,17
psv eindhoven,1999,21,47,0
feyenoord,1999,21,43,1
ajax,1999,21,43,2
twente,1999,21,41,3
heerenveen,1999,21,41,4
vitesse,1999,21,39,5
az alkmaar,1999,21,35,6
roda jc,1999,21,34,7
willem ii,1999,21,34,8
waalwijk,1999,21,32,9
utrecht,1999,21,28,10
sparta,1999,21,23,11
graafschap,1999,21,20,12
nijmegen,1999,21,16,13
mvv maastricht,1999,21,16,14
for sittard,1999,21,15,15
cambuur,1999,21,11,16
den bosch,1999,21,10,17
psv eindhoven,1999,22,50,0
ajax,1999,22,46,1
feyenoord,1999,22,43,2
twente,1999,22,42,3
heerenveen,1999,22,42,4
vitesse,1999,22,40,5
az alkmaar,1999,22,38,6
willem ii,1999,22,37,7
roda jc,1999,22,34,8
waalwijk,1999,22,32,9
utrecht,1999,22,29,10
sparta,1999,22,24,11
graafschap,1999,22,20,12
nijmegen,1999,22,19,13
mvv maastricht,1999,22,17,14
for sittard,1999,22,16,15
cambuur,1999,22,11,16
den bosch,1999,22,11,17
psv eindhoven,1999,23,53,0
ajax,1999,23,47,1
feyenoord,1999,23,46,2
twente,1999,23,45,3
heerenveen,1999,23,42,4
az alkmaar,1999,23,41,5
vitesse,1999,23,40,6
roda jc,1999,23,37,7
willem ii,1999,23,37,8
waalwijk,1999,23,33,9
utrecht,1999,23,30,10
sparta,1999,23,27,11
graafschap,1999,23,20,12
for sittard,1999,23,19,13
nijmegen,1999,23,19,14
mvv maastricht,1999,23,17,15
den bosch,1999,23,12,16
cambuur,1999,23,11,17
psv eindhoven,1999,24,56,0
ajax,1999,24,47,1
twente,1999,24,46,2
feyenoord,1999,24,46,3
heerenveen,1999,24,45,4
az alkmaar,1999,24,42,5
vitesse,1999,24,41,6
willem ii,1999,24,38,7
roda jc,1999,24,37,8
utrecht,1999,24,33,9
waalwijk,1999,24,33,10
sparta,1999,24,30,11
graafschap,1999,24,23,12
for sittard,1999,24,22,13
nijmegen,1999,24,19,14
mvv maastricht,1999,24,18,15
cambuur,1999,24,12,16
den bosch,1999,24,12,17
psv eindhoven,1999,25,59,0
twente,1999,25,49,1
feyenoord,1999,25,49,2
heerenveen,1999,25,48,3
ajax,1999,25,47,4
vitesse,1999,25,44,5
az alkmaar,1999,25,43,6
roda jc,1999,25,40,7
willem ii,1999,25,38,8
utrecht,1999,25,33,9
waalwijk,1999,25,33,10
sparta,1999,25,30,11
graafschap,1999,25,26,12
for sittard,1999,25,25,13
nijmegen,1999,25,19,14
mvv maastricht,1999,25,18,15
cambuur,1999,25,12,16
den bosch,1999,25,12,17
psv eindhoven,1999,26,62,0
twente,1999,26,52,1
feyenoord,1999,26,52,2
heerenveen,1999,26,51,3
ajax,1999,26,50,4
az alkmaar,1999,26,46,5
vitesse,1999,26,44,6
roda jc,1999,26,41,7
willem ii,1999,26,38,8
utrecht,1999,26,36,9
waalwijk,1999,26,34,10
sparta,1999,26,30,11
for sittard,1999,26,28,12
graafschap,1999,26,26,13
nijmegen,1999,26,22,14
mvv maastricht,1999,26,18,15
cambuur,1999,26,12,16
den bosch,1999,26,12,17
psv eindhoven,1999,27,63,0
twente,1999,27,55,1
feyenoord,1999,27,52,2
heerenveen,1999,27,51,3
ajax,1999,27,50,4
az alkmaar,1999,27,49,5
vitesse,1999,27,47,6
roda jc,1999,27,42,7
willem ii,1999,27,39,8
utrecht,1999,27,36,9
waalwijk,1999,27,34,10
sparta,1999,27,33,11
for sittard,1999,27,31,12
graafschap,1999,27,29,13
nijmegen,1999,27,22,14
mvv maastricht,1999,27,18,15
cambuur,1999,27,13,16
den bosch,1999,27,13,17
psv eindhoven,1999,28,66,0
twente,1999,28,56,1
heerenveen,1999,28,54,2
feyenoord,1999,28,53,3
ajax,1999,28,53,4
vitesse,1999,28,50,5
az alkmaar,1999,28,49,6
roda jc,1999,28,45,7
willem ii,1999,28,40,8
utrecht,1999,28,36,9
waalwijk,1999,28,35,10
sparta,1999,28,34,11
graafschap,1999,28,32,12
for sittard,1999,28,31,13
nijmegen,1999,28,22,14
mvv maastricht,1999,28,18,15
den bosch,1999,28,16,16
cambuur,1999,28,16,17
psv eindhoven,1999,29,69,0
heerenveen,1999,29,57,1
twente,1999,29,56,2
ajax,1999,29,56,3
feyenoord,1999,29,53,4
vitesse,1999,29,53,5
az alkmaar,1999,29,52,6
roda jc,1999,29,46,7
willem ii,1999,29,40,8
utrecht,1999,29,39,9
waalwijk,1999,29,35,10
sparta,1999,29,34,11
graafschap,1999,29,32,12
for sittard,1999,29,31,13
nijmegen,1999,29,23,14
mvv maastricht,1999,29,21,15
den bosch,1999,29,17,16
cambuur,1999,29,16,17
psv eindhoven,1999,30,72,0
heerenveen,1999,30,60,1
ajax,1999,30,57,2
twente,1999,30,56,3
feyenoord,1999,30,56,4
vitesse,1999,30,56,5
az alkmaar,1999,30,52,6
roda jc,1999,30,46,7
willem ii,1999,30,43,8
utrecht,1999,30,42,9
waalwijk,1999,30,38,10
sparta,1999,30,34,11
graafschap,1999,30,32,12
for sittard,1999,30,31,13
nijmegen,1999,30,24,14
mvv maastricht,1999,30,21,15
den bosch,1999,30,18,16
cambuur,1999,30,16,17
psv eindhoven,1999,31,75,0
heerenveen,1999,31,63,1
ajax,1999,31,58,2
feyenoord,1999,31,57,3
vitesse,1999,31,56,4
twente,1999,31,56,5
az alkmaar,1999,31,55,6
willem ii,1999,31,46,7
roda jc,1999,31,46,8
utrecht,1999,31,42,9
waalwijk,1999,31,39,10
for sittard,1999,31,34,11
sparta,1999,31,34,12
graafschap,1999,31,32,13
nijmegen,1999,31,27,14
mvv maastricht,1999,31,21,15
den bosch,1999,31,19,16
cambuur,1999,31,19,17
psv eindhoven,1999,32,78,0
heerenveen,1999,32,66,1
feyenoord,1999,32,60,2
vitesse,1999,32,59,3
ajax,1999,32,58,4
twente,1999,32,56,5
az alkmaar,1999,32,55,6
roda jc,1999,32,49,7
willem ii,1999,32,47,8
utrecht,1999,32,43,9
waalwijk,1999,32,39,10
for sittard,1999,32,37,11
sparta,1999,32,37,12
graafschap,1999,32,32,13
nijmegen,1999,32,27,14
mvv maastricht,1999,32,24,15
den bosch,1999,32,19,16
cambuur,1999,32,19,17
psv eindhoven,1999,33,81,0
heerenveen,1999,33,67,1
feyenoord,1999,33,63,2
vitesse,1999,33,62,3
ajax,1999,33,61,4
twente,1999,33,59,5
az alkmaar,1999,33,55,6
roda jc,1999,33,52,7
willem ii,1999,33,47,8
utrecht,1999,33,43,9
waalwijk,1999,33,42,10
for sittard,1999,33,37,11
sparta,1999,33,37,12
graafschap,1999,33,32,13
nijmegen,1999,33,27,14
mvv maastricht,1999,33,24,15
cambuur,1999,33,22,16
den bosch,1999,33,20,17
psv eindhoven,1999,34,84,0
heerenveen,1999,34,68,1
feyenoord,1999,34,64,2
vitesse,1999,34,63,3
ajax,1999,34,61,4
twente,1999,34,60,5
roda jc,1999,34,55,6
az alkmaar,1999,34,55,7
willem ii,1999,34,48,8
utrecht,1999,34,46,9
waalwijk,1999,34,42,10
for sittard,1999,34,38,11
sparta,1999,34,37,12
graafschap,1999,34,33,13
nijmegen,1999,34,27,14
mvv maastricht,1999,34,25,15
cambuur,1999,34,25,16
den bosch,1999,34,23,17
willem ii,2000,0,0,0
sparta,2000,0,0,1
graafschap,2000,0,0,2
psv eindhoven,2000,0,0,3
feyenoord,2000,0,0,4
az alkmaar,2000,0,0,5
nac breda,2000,0,0,6
waalwijk,2000,0,0,7
groningen,2000,0,0,8
roda jc,2000,0,0,9
roosendaal,2000,0,0,10
nijmegen,2000,0,0,11
utrecht,2000,0,0,12
heerenveen,2000,0,0,13
vitesse,2000,0,0,14
twente,2000,0,0,15
ajax,2000,0,0,16
for sittard,2000,0,0,17
graafschap,2000,1,3,0
ajax,2000,1,3,1
feyenoord,2000,1,3,2
vitesse,2000,1,3,3
utrecht,2000,1,3,4
waalwijk,2000,1,3,5
nijmegen,2000,1,3,6
willem ii,2000,1,1,7
groningen,2000,1,1,8
roda jc,2000,1,1,9
sparta,2000,1,1,10
roosendaal,2000,1,0,11
nac breda,2000,1,0,12
heerenveen,2000,1,0,13
az alkmaar,2000,1,0,14
twente,2000,1,0,15
psv eindhoven,2000,1,0,16
for sittard,2000,1,0,17
feyenoord,2000,2,6,0
willem ii,2000,2,4,1
nijmegen,2000,2,4,2
roda jc,2000,2,4,3
sparta,2000,2,4,4
graafschap,2000,2,3,5
az alkmaar,2000,2,3,6
waalwijk,2000,2,3,7
ajax,2000,2,3,8
psv eindhoven,2000,2,3,9
vitesse,2000,2,3,10
nac breda,2000,2,3,11
utrecht,2000,2,3,12
heerenveen,2000,2,3,13
groningen,2000,2,2,14
roosendaal,2000,2,0,15
twente,2000,2,0,16
for sittard,2000,2,0,17
feyenoord,2000,3,9,0
nijmegen,2000,3,7,1
vitesse,2000,3,6,2
waalwijk,2000,3,6,3
willem ii,2000,3,5,4
roda jc,2000,3,5,5
nac breda,2000,3,4,6
psv eindhoven,2000,3,4,7
utrecht,2000,3,4,8
sparta,2000,3,4,9
heerenveen,2000,3,4,10
ajax,2000,3,4,11
az alkmaar,2000,3,3,12
graafschap,2000,3,3,13
groningen,2000,3,2,14
twente,2000,3,1,15
roosendaal,2000,3,0,16
for sittard,2000,3,0,17
feyenoord,2000,4,12,0
waalwijk,2000,4,9,1
nijmegen,2000,4,8,2
heerenveen,2000,4,7,3
ajax,2000,4,7,4
psv eindhoven,2000,4,7,5
vitesse,2000,4,7,6
roda jc,2000,4,6,7
graafschap,2000,4,6,8
willem ii,2000,4,6,9
groningen,2000,4,5,10
sparta,2000,4,4,11
utrecht,2000,4,4,12
nac breda,2000,4,4,13
az alkmaar,2000,4,3,14
roosendaal,2000,4,3,15
twente,2000,4,2,16
for sittard,2000,4,1,17
feyenoord,2000,5,15,0
vitesse,2000,5,10,1
psv eindhoven,2000,5,10,2
waalwijk,2000,5,9,3
roda jc,2000,5,9,4
nijmegen,2000,5,9,5
heerenveen,2000,5,8,6
nac breda,2000,5,7,7
ajax,2000,5,7,8
utrecht,2000,5,7,9
willem ii,2000,5,6,10
az alkmaar,2000,5,6,11
graafschap,2000,5,6,12
twente,2000,5,5,13
groningen,2000,5,5,14
sparta,2000,5,4,15
roosendaal,2000,5,3,16
for sittard,2000,5,1,17
feyenoord,2000,6,18,0
psv eindhoven,2000,6,13,1
vitesse,2000,6,13,2
roda jc,2000,6,12,3
nac breda,2000,6,10,4
ajax,2000,6,10,5
nijmegen,2000,6,10,6
willem ii,2000,6,9,7
heerenveen,2000,6,9,8
waalwijk,2000,6,9,9
twente,2000,6,8,10
groningen,2000,6,8,11
utrecht,2000,6,7,12
graafschap,2000,6,6,13
az alkmaar,2000,6,6,14
sparta,2000,6,4,15
roosendaal,2000,6,3,16
for sittard,2000,6,2,17
feyenoord,2000,7,19,0
vitesse,2000,7,16,1
psv eindhoven,2000,7,14,2
nac breda,2000,7,13,3
willem ii,2000,7,12,4
roda jc,2000,7,12,5
ajax,2000,7,11,6
nijmegen,2000,7,11,7
waalwijk,2000,7,10,8
twente,2000,7,9,9
az alkmaar,2000,7,9,10
heerenveen,2000,7,9,11
groningen,2000,7,8,12
utrecht,2000,7,7,13
graafschap,2000,7,6,14
sparta,2000,7,4,15
roosendaal,2000,7,3,16
for sittard,2000,7,2,17
feyenoord,2000,8,22,0
vitesse,2000,8,19,1
psv eindhoven,2000,8,15,2
nac breda,2000,8,13,3
willem ii,2000,8,13,4
heerenveen,2000,8,12,5
roda jc,2000,8,12,6
nijmegen,2000,8,12,7
waalwijk,2000,8,11,8
ajax,2000,8,11,9
twente,2000,8,10,10
utrecht,2000,8,10,11
graafschap,2000,8,9,12
az alkmaar,2000,8,9,13
groningen,2000,8,8,14
sparta,2000,8,4,15
roosendaal,2000,8,3,16
for sittard,2000,8,2,17
feyenoord,2000,9,25,0
vitesse,2000,9,22,1
psv eindhoven,2000,9,18,2
nac breda,2000,9,16,3
nijmegen,2000,9,15,4
roda jc,2000,9,15,5
ajax,2000,9,14,6
willem ii,2000,9,13,7
heerenveen,2000,9,13,8
twente,2000,9,13,9
waalwijk,2000,9,12,10
az alkmaar,2000,9,12,11
utrecht,2000,9,11,12
graafschap,2000,9,10,13
groningen,2000,9,8,14
sparta,2000,9,7,15
roosendaal,2000,9,3,16
for sittard,2000,9,2,17
feyenoord,2000,10,25,0
vitesse,2000,10,22,1
psv eindhoven,2000,10,21,2
nijmegen,2000,10,18,3
nac breda,2000,10,17,4
waalwijk,2000,10,15,5
roda jc,2000,10,15,6
az alkmaar,2000,10,15,7
ajax,2000,10,15,8
willem ii,2000,10,13,9
twente,2000,10,13,10
heerenveen,2000,10,13,11
utrecht,2000,10,11,12
groningen,2000,10,11,13
graafschap,2000,10,10,14
sparta,2000,10,8,15
roosendaal,2000,10,3,16
for sittard,2000,10,2,17
feyenoord,2000,11,28,0
vitesse,2000,11,25,1
psv eindhoven,2000,11,24,2
nijmegen,2000,11,19,3
waalwijk,2000,11,18,4
roda jc,2000,11,18,5
az alkmaar,2000,11,18,6
ajax,2000,11,18,7
nac breda,2000,11,17,8
willem ii,2000,11,13,9
twente,2000,11,13,10
heerenveen,2000,11,13,11
utrecht,2000,11,12,12
groningen,2000,11,11,13
graafschap,2000,11,10,14
sparta,2000,11,9,15
roosendaal,2000,11,6,16
for sittard,2000,11,3,17
feyenoord,2000,12,31,0
psv eindhoven,2000,12,27,1
vitesse,2000,12,26,2
nijmegen,2000,12,22,3
ajax,2000,12,21,4
roda jc,2000,12,21,5
waalwijk,2000,12,19,6
az alkmaar,2000,12,19,7
nac breda,2000,12,17,8
twente,2000,12,16,9
heerenveen,2000,12,14,10
willem ii,2000,12,14,11
utrecht,2000,12,12,12
groningen,2000,12,11,13
graafschap,2000,12,10,14
roosendaal,2000,12,9,15
sparta,2000,12,9,16
for sittard,2000,12,4,17
feyenoord,2000,13,34,0
psv eindhoven,2000,13,30,1
vitesse,2000,13,29,2
ajax,2000,13,24,3
roda jc,2000,13,24,4
waalwijk,2000,13,22,5
nijmegen,2000,13,22,6
az alkmaar,2000,13,20,7
twente,2000,13,17,8
nac breda,2000,13,17,9
heerenveen,2000,13,15,10
willem ii,2000,13,14,11
utrecht,2000,13,12,12
groningen,2000,13,12,13
graafschap,2000,13,10,14
sparta,2000,13,10,15
roosendaal,2000,13,9,16
for sittard,2000,13,4,17
feyenoord,2000,14,37,0
psv eindhoven,2000,14,33,1
vitesse,2000,14,32,2
ajax,2000,14,24,3
roda jc,2000,14,24,4
nijmegen,2000,14,23,5
waalwijk,2000,14,22,6
az alkmaar,2000,14,21,7
twente,2000,14,20,8
nac breda,2000,14,20,9
utrecht,2000,14,15,10
heerenveen,2000,14,15,11
willem ii,2000,14,15,12
groningen,2000,14,12,13
graafschap,2000,14,10,14
sparta,2000,14,10,15
roosendaal,2000,14,9,16
for sittard,2000,14,4,17
feyenoord,2000,15,40,0
psv eindhoven,2000,15,34,1
vitesse,2000,15,33,2
ajax,2000,15,27,3
nijmegen,2000,15,26,4
roda jc,2000,15,24,5
waalwijk,2000,15,23,6
az alkmaar,2000,15,22,7
twente,2000,15,20,8
nac breda,2000,15,20,9
willem ii,2000,15,18,10
utrecht,2000,15,18,11
heerenveen,2000,15,16,12
sparta,2000,15,13,13
groningen,2000,15,13,14
graafschap,2000,15,13,15
roosendaal,2000,15,9,16
for sittard,2000,15,7,17
feyenoord,2000,16,40,0
psv eindhoven,2000,16,37,1
vitesse,2000,16,36,2
ajax,2000,16,30,3
nijmegen,2000,16,27,4
waalwijk,2000,16,24,5
roda jc,2000,16,24,6
az alkmaar,2000,16,23,7
nac breda,2000,16,23,8
willem ii,2000,16,21,9
utrecht,2000,16,21,10
twente,2000,16,20,11
heerenveen,2000,16,16,12
groningen,2000,16,16,13
sparta,2000,16,13,14
graafschap,2000,16,13,15
roosendaal,2000,16,9,16
for sittard,2000,16,7,17
feyenoord,2000,17,43,0
psv eindhoven,2000,17,38,1
vitesse,2000,17,37,2
ajax,2000,17,30,3
nijmegen,2000,17,27,4
waalwijk,2000,17,27,5
roda jc,2000,17,27,6
nac breda,2000,17,24,7
willem ii,2000,17,24,8
utrecht,2000,17,24,9
az alkmaar,2000,17,23,10
twente,2000,17,20,11
heerenveen,2000,17,19,12
groningen,2000,17,19,13
sparta,2000,17,13,14
graafschap,2000,17,13,15
roosendaal,2000,17,10,16
for sittard,2000,17,7,17
feyenoord,2000,18,46,0
psv eindhoven,2000,18,41,1
vitesse,2000,18,37,2
ajax,2000,18,33,3
roda jc,2000,18,30,4
nijmegen,2000,18,27,5
willem ii,2000,18,27,6
waalwijk,2000,18,27,7
utrecht,2000,18,27,8
nac breda,2000,18,24,9
az alkmaar,2000,18,23,10
groningen,2000,18,22,11
twente,2000,18,21,12
heerenveen,2000,18,19,13
sparta,2000,18,13,14
graafschap,2000,18,13,15
roosendaal,2000,18,10,16
for sittard,2000,18,8,17
feyenoord,2000,19,46,0
psv eindhoven,2000,19,44,1
vitesse,2000,19,37,2
ajax,2000,19,36,3
willem ii,2000,19,30,4
waalwijk,2000,19,30,5
roda jc,2000,19,30,6
utrecht,2000,19,28,7
nac breda,2000,19,27,8
nijmegen,2000,19,27,9
twente,2000,19,24,10
az alkmaar,2000,19,23,11
groningen,2000,19,22,12
heerenveen,2000,19,22,13
roosendaal,2000,19,13,14
sparta,2000,19,13,15
graafschap,2000,19,13,16
for sittard,2000,19,11,17
feyenoord,2000,20,49,0
psv eindhoven,2000,20,47,1
vitesse,2000,20,38,2
ajax,2000,20,37,3
waalwijk,2000,20,33,4
roda jc,2000,20,33,5
utrecht,2000,20,31,6
willem ii,2000,20,30,7
nijmegen,2000,20,28,8
nac breda,2000,20,27,9
twente,2000,20,24,10
heerenveen,2000,20,23,11
az alkmaar,2000,20,23,12
groningen,2000,20,22,13
graafschap,2000,20,14,14
roosendaal,2000,20,13,15
sparta,2000,20,13,16
for sittard,2000,20,12,17
feyenoord,2000,21,52,0
psv eindhoven,2000,21,50,1
ajax,2000,21,40,2
vitesse,2000,21,38,3
waalwijk,2000,21,34,4
roda jc,2000,21,34,5
willem ii,2000,21,31,6
utrecht,2000,21,31,7
nijmegen,2000,21,29,8
nac breda,2000,21,28,9
heerenveen,2000,21,26,10
az alkmaar,2000,21,26,11
twente,2000,21,25,12
groningen,2000,21,25,13
graafschap,2000,21,17,14
roosendaal,2000,21,13,15
sparta,2000,21,13,16
for sittard,2000,21,12,17
psv eindhoven,2000,22,53,0
feyenoord,2000,22,52,1
ajax,2000,22,43,2
vitesse,2000,22,38,3
waalwijk,2000,22,37,4
roda jc,2000,22,37,5
utrecht,2000,22,34,6
willem ii,2000,22,31,7
nac breda,2000,22,29,8
nijmegen,2000,22,29,9
twente,2000,22,28,10
heerenveen,2000,22,27,11
az alkmaar,2000,22,26,12
groningen,2000,22,26,13
graafschap,2000,22,17,14
sparta,2000,22,14,15
roosendaal,2000,22,13,16
for sittard,2000,22,12,17
psv eindhoven,2000,23,56,0
feyenoord,2000,23,53,1
ajax,2000,23,46,2
vitesse,2000,23,39,3
waalwijk,2000,23,38,4
roda jc,2000,23,38,5
utrecht,2000,23,35,6
willem ii,2000,23,34,7
nijmegen,2000,23,30,8
heerenveen,2000,23,30,9
nac breda,2000,23,30,10
twente,2000,23,28,11
az alkmaar,2000,23,27,12
groningen,2000,23,27,13
graafschap,2000,23,17,14
sparta,2000,23,17,15
roosendaal,2000,23,13,16
for sittard,2000,23,12,17
psv eindhoven,2000,24,57,0
feyenoord,2000,24,53,1
ajax,2000,24,47,2
waalwijk,2000,24,41,3
roda jc,2000,24,41,4
vitesse,2000,24,40,5
willem ii,2000,24,37,6
utrecht,2000,24,35,7
nijmegen,2000,24,31,8
heerenveen,2000,24,31,9
nac breda,2000,24,30,10
twente,2000,24,29,11
groningen,2000,24,28,12
az alkmaar,2000,24,27,13
sparta,2000,24,20,14
graafschap,2000,24,17,15
for sittard,2000,24,15,16
roosendaal,2000,24,13,17
psv eindhoven,2000,25,60,0
feyenoord,2000,25,56,1
ajax,2000,25,50,2
waalwijk,2000,25,44,3
roda jc,2000,25,44,4
vitesse,2000,25,43,5
utrecht,2000,25,38,6
willem ii,2000,25,37,7
nijmegen,2000,25,34,8
heerenveen,2000,25,34,9
nac breda,2000,25,31,10
twente,2000,25,29,11
groningen,2000,25,28,12
az alkmaar,2000,25,27,13
sparta,2000,25,20,14
for sittard,2000,25,18,15
graafschap,2000,25,17,16
roosendaal,2000,25,13,17
psv eindhoven,2000,26,63,0
feyenoord,2000,26,56,1
ajax,2000,26,50,2
waalwijk,2000,26,47,3
vitesse,2000,26,46,4
roda jc,2000,26,45,5
utrecht,2000,26,41,6
willem ii,2000,26,38,7
heerenveen,2000,26,37,8
nijmegen,2000,26,37,9
nac breda,2000,26,34,10
twente,2000,26,29,11
groningen,2000,26,28,12
az alkmaar,2000,26,27,13
graafschap,2000,26,20,14
sparta,2000,26,20,15
for sittard,2000,26,18,16
roosendaal,2000,26,13,17
psv eindhoven,2000,27,66,0
feyenoord,2000,27,56,1
ajax,2000,27,50,2
waalwijk,2000,27,48,3
roda jc,2000,27,48,4
vitesse,2000,27,46,5
utrecht,2000,27,42,6
willem ii,2000,27,41,7
heerenveen,2000,27,38,8
nac breda,2000,27,37,9
nijmegen,2000,27,37,10
twente,2000,27,30,11
groningen,2000,27,28,12
az alkmaar,2000,27,27,13
graafschap,2000,27,21,14
for sittard,2000,27,21,15
sparta,2000,27,20,16
roosendaal,2000,27,14,17
psv eindhoven,2000,28,67,0
feyenoord,2000,28,56,1
ajax,2000,28,51,2
waalwijk,2000,28,49,3
roda jc,2000,28,49,4
vitesse,2000,28,47,5
utrecht,2000,28,45,6
heerenveen,2000,28,41,7
willem ii,2000,28,41,8
nac breda,2000,28,40,9
nijmegen,2000,28,37,10
twente,2000,28,31,11
az alkmaar,2000,28,30,12
groningen,2000,28,28,13
graafschap,2000,28,24,14
for sittard,2000,28,24,15
sparta,2000,28,23,16
roosendaal,2000,28,14,17
psv eindhoven,2000,29,70,0
feyenoord,2000,29,59,1
ajax,2000,29,54,2
roda jc,2000,29,52,3
vitesse,2000,29,50,4
waalwijk,2000,29,49,5
utrecht,2000,29,48,6
heerenveen,2000,29,44,7
nac breda,2000,29,41,8
willem ii,2000,29,41,9
nijmegen,2000,29,37,10
az alkmaar,2000,29,31,11
twente,2000,29,31,12
groningen,2000,29,31,13
graafschap,2000,29,27,14
for sittard,2000,29,24,15
sparta,2000,29,23,16
roosendaal,2000,29,14,17
psv eindhoven,2000,30,71,0
feyenoord,2000,30,59,1
ajax,2000,30,55,2
roda jc,2000,30,55,3
vitesse,2000,30,51,4
utrecht,2000,30,51,5
waalwijk,2000,30,49,6
heerenveen,2000,30,44,7
willem ii,2000,30,42,8
nac breda,2000,30,41,9
nijmegen,2000,30,40,10
twente,2000,30,34,11
groningen,2000,30,32,12
az alkmaar,2000,30,31,13
graafschap,2000,30,27,14
for sittard,2000,30,25,15
sparta,2000,30,23,16
roosendaal,2000,30,14,17
psv eindhoven,2000,31,74,0
feyenoord,2000,31,59,1
roda jc,2000,31,56,2
ajax,2000,31,55,3
vitesse,2000,31,52,4
utrecht,2000,31,52,5
