team,year,day,points,position
dundee united,2005,8,8,8
dunfermline,2005,8,5,9
falkirk,2005,8,5,10
livingston,2005,8,2,11
hearts,2005,9,25,0
celtic,2005,9,22,1
hibernian,2005,9,16,2
rangers,2005,9,16,3
kilmarnock,2005,9,15,4
aberdeen,2005,9,12,5
motherwell,2005,9,11,6
inverness c,2005,9,11,7
dundee united,2005,9,9,8
falkirk,2005,9,6,9
dunfermline,2005,9,5,10
livingston,2005,9,2,11
hearts,2005,10,26,0
celtic,2005,10,23,1
hibernian,2005,10,19,2
rangers,2005,10,17,3
kilmarnock,2005,10,15,4
motherwell,2005,10,14,5
aberdeen,2005,10,13,6
inverness c,2005,10,12,7
dundee united,2005,10,10,8
falkirk,2005,10,9,9
dunfermline,2005,10,5,10
livingston,2005,10,2,11
hearts,2005,11,29,0
celtic,2005,11,26,1
hibernian,2005,11,22,2
rangers,2005,11,20,3
kilmarnock,2005,11,15,4
motherwell,2005,11,14,5
aberdeen,2005,11,13,6
dundee united,2005,11,13,7
inverness c,2005,11,13,8
falkirk,2005,11,9,9
dunfermline,2005,11,5,10
livingston,2005,11,3,11
hearts,2005,12,32,0
celtic,2005,12,29,1
hibernian,2005,12,25,2
rangers,2005,12,21,3
aberdeen,2005,12,16,4
kilmarnock,2005,12,15,5
motherwell,2005,12,14,6
inverness c,2005,12,13,7
dundee united,2005,12,13,8
falkirk,2005,12,12,9
dunfermline,2005,12,5,10
livingston,2005,12,4,11
celtic,2005,13,32,0
hearts,2005,13,32,1
hibernian,2005,13,28,2
rangers,2005,13,22,3
kilmarnock,2005,13,18,4
motherwell,2005,13,17,5
aberdeen,2005,13,16,6
inverness c,2005,13,14,7
dundee united,2005,13,13,8
falkirk,2005,13,13,9
dunfermline,2005,13,5,10
livingston,2005,13,5,11
celtic,2005,14,35,0
hearts,2005,14,35,1
hibernian,2005,14,31,2
rangers,2005,14,23,3
kilmarnock,2005,14,19,4
motherwell,2005,14,18,5
inverness c,2005,14,17,6
aberdeen,2005,14,17,7
dundee united,2005,14,13,8
falkirk,2005,14,13,9
dunfermline,2005,14,5,10
livingston,2005,14,5,11
celtic,2005,15,38,0
hearts,2005,15,36,1
hibernian,2005,15,31,2
rangers,2005,15,23,3
kilmarnock,2005,15,20,4
motherwell,2005,15,19,5
inverness c,2005,15,18,6
aberdeen,2005,15,18,7
falkirk,2005,15,16,8
dundee united,2005,15,14,9
livingston,2005,15,8,10
dunfermline,2005,15,5,11
celtic,2005,16,38,0
hearts,2005,16,37,1
hibernian,2005,16,34,2
rangers,2005,16,23,3
kilmarnock,2005,16,23,4
aberdeen,2005,16,21,5
motherwell,2005,16,20,6
inverness c,2005,16,19,7
falkirk,2005,16,16,8
dundee united,2005,16,15,9
livingston,2005,16,8,10
dunfermline,2005,16,8,11
celtic,2005,17,41,0
hearts,2005,17,40,1
hibernian,2005,17,34,2
kilmarnock,2005,17,26,3
rangers,2005,17,24,4
inverness c,2005,17,22,5
aberdeen,2005,17,21,6
motherwell,2005,17,20,7
dundee united,2005,17,18,8
falkirk,2005,17,17,9
livingston,2005,17,8,10
dunfermline,2005,17,8,11
celtic,2005,18,44,0
hearts,2005,18,41,1
hibernian,2005,18,34,2
rangers,2005,18,27,3
kilmarnock,2005,18,26,4
inverness c,2005,18,23,5
motherwell,2005,18,23,6
aberdeen,2005,18,22,7
dundee united,2005,18,18,8
falkirk,2005,18,17,9
livingston,2005,18,11,10
dunfermline,2005,18,9,11
celtic,2005,19,45,0
hearts,2005,19,41,1
hibernian,2005,19,37,2
rangers,2005,19,30,3
kilmarnock,2005,19,29,4
inverness c,2005,19,24,5
aberdeen,2005,19,23,6
motherwell,2005,19,23,7
dundee united,2005,19,21,8
falkirk,2005,19,17,9
livingston,2005,19,12,10
dunfermline,2005,19,9,11
celtic,2005,20,48,0
hearts,2005,20,44,1
hibernian,2005,20,37,2
kilmarnock,2005,20,32,3
rangers,2005,20,31,4
inverness c,2005,20,27,5
motherwell,2005,20,26,6
aberdeen,2005,20,23,7
dundee united,2005,20,21,8
falkirk,2005,20,17,9
livingston,2005,20,12,10
dunfermline,2005,20,10,11
celtic,2005,21,51,0
hearts,2005,21,44,1
hibernian,2005,21,38,2
rangers,2005,21,34,3
kilmarnock,2005,21,33,4
motherwell,2005,21,29,5
inverness c,2005,21,28,6
aberdeen,2005,21,24,7
dundee united,2005,21,21,8
falkirk,2005,21,17,9
dunfermline,2005,21,13,10
livingston,2005,21,12,11
celtic,2005,22,54,0
hearts,2005,22,47,1
hibernian,2005,22,38,2
rangers,2005,22,37,3
kilmarnock,2005,22,33,4
inverness c,2005,22,31,5
motherwell,2005,22,29,6
aberdeen,2005,22,27,7
dundee united,2005,22,24,8
falkirk,2005,22,17,9
dunfermline,2005,22,13,10
livingston,2005,22,12,11
celtic,2005,23,57,0
hearts,2005,23,47,1
hibernian,2005,23,41,2
rangers,2005,23,40,3
kilmarnock,2005,23,36,4
inverness c,2005,23,34,5
motherwell,2005,23,29,6
aberdeen,2005,23,28,7
dundee united,2005,23,25,8
falkirk,2005,23,17,9
dunfermline,2005,23,13,10
livingston,2005,23,12,11
celtic,2005,24,58,0
hearts,2005,24,50,1
rangers,2005,24,43,2
hibernian,2005,24,41,3
kilmarnock,2005,24,37,4
inverness c,2005,24,34,5
motherwell,2005,24,30,6
aberdeen,2005,24,29,7
dundee united,2005,24,26,8
falkirk,2005,24,20,9
dunfermline,2005,24,14,10
livingston,2005,24,12,11
celtic,2005,25,61,0
hearts,2005,25,51,1
hibernian,2005,25,44,2
rangers,2005,25,43,3
kilmarnock,2005,25,40,4
inverness c,2005,25,35,5
aberdeen,2005,25,32,6
motherwell,2005,25,30,7
dundee united,2005,25,27,8
falkirk,2005,25,20,9
dunfermline,2005,25,15,10
livingston,2005,25,12,11
celtic,2005,26,64,0
hearts,2005,26,51,1
hibernian,2005,26,45,2
rangers,2005,26,43,3
kilmarnock,2005,26,41,4
inverness c,2005,26,36,5
aberdeen,2005,26,35,6
motherwell,2005,26,33,7
dundee united,2005,26,27,8
falkirk,2005,26,21,9
dunfermline,2005,26,18,10
livingston,2005,26,12,11
celtic,2005,27,67,0
hearts,2005,27,54,1
rangers,2005,27,46,2
hibernian,2005,27,45,3
kilmarnock,2005,27,44,4
inverness c,2005,27,39,5
aberdeen,2005,27,38,6
motherwell,2005,27,33,7
dundee united,2005,27,27,8
falkirk,2005,27,21,9
dunfermline,2005,27,18,10
livingston,2005,27,12,11
celtic,2005,28,70,0
hearts,2005,28,57,1
rangers,2005,28,49,2
hibernian,2005,28,48,3
kilmarnock,2005,28,47,4
inverness c,2005,28,39,5
aberdeen,2005,28,38,6
motherwell,2005,28,36,7
dundee united,2005,28,28,8
falkirk,2005,28,21,9
dunfermline,2005,28,19,10
livingston,2005,28,12,11
celtic,2005,29,73,0
hearts,2005,29,58,1
rangers,2005,29,52,2
hibernian,2005,29,48,3
kilmarnock,2005,29,47,4
inverness c,2005,29,40,5
motherwell,2005,29,39,6
aberdeen,2005,29,38,7
dundee united,2005,29,28,8
falkirk,2005,29,21,9
dunfermline,2005,29,19,10
livingston,2005,29,12,11
celtic,2005,30,76,0
hearts,2005,30,59,1
rangers,2005,30,53,2
kilmarnock,2005,30,50,3
hibernian,2005,30,49,4
aberdeen,2005,30,41,5
motherwell,2005,30,40,6
inverness c,2005,30,40,7
dundee united,2005,30,31,8
dunfermline,2005,30,22,9
falkirk,2005,30,21,10
livingston,2005,30,12,11
celtic,2005,31,79,0
hearts,2005,31,62,1
rangers,2005,31,56,2
kilmarnock,2005,31,51,3
hibernian,2005,31,49,4
inverness c,2005,31,43,5
aberdeen,2005,31,42,6
motherwell,2005,31,41,7
dundee united,2005,31,32,8
dunfermline,2005,31,22,9
falkirk,2005,31,21,10
livingston,2005,31,12,11
celtic,2005,32,82,0
hearts,2005,32,62,1
rangers,2005,32,59,2
hibernian,2005,32,52,3
kilmarnock,2005,32,51,4
aberdeen,2005,32,45,5
motherwell,2005,32,44,6
inverness c,2005,32,43,7
dundee united,2005,32,32,8
dunfermline,2005,32,23,9
falkirk,2005,32,22,10
livingston,2005,32,12,11
celtic,2005,33,85,0
hearts,2005,33,65,1
rangers,2005,33,62,2
hibernian,2005,33,52,3
kilmarnock,2005,33,51,4
aberdeen,2005,33,48,5
motherwell,2005,33,44,6
inverness c,2005,33,43,7
dundee united,2005,33,32,8
falkirk,2005,33,25,9
dunfermline,2005,33,23,10
livingston,2005,33,15,11
celtic,2005,34,86,0
hearts,2005,34,68,1
rangers,2005,34,63,2
hibernian,2005,34,53,3
kilmarnock,2005,34,51,4
aberdeen,2005,34,49,5
inverness c,2005,34,46,6
motherwell,2005,34,44,7
dundee united,2005,34,32,8
falkirk,2005,34,26,9
dunfermline,2005,34,24,10
livingston,2005,34,18,11
celtic,2005,35,87,0
hearts,2005,35,68,1
rangers,2005,35,64,2
hibernian,2005,35,56,3
kilmarnock,2005,35,52,4
aberdeen,2005,35,50,5
inverness c,2005,35,49,6
motherwell,2005,35,45,7
dundee united,2005,35,32,8
dunfermline,2005,35,27,9
falkirk,2005,35,27,10
livingston,2005,35,18,11
celtic,2005,36,87,0
hearts,2005,36,71,1
rangers,2005,36,67,2
hibernian,2005,36,56,3
aberdeen,2005,36,53,4
kilmarnock,2005,36,52,5
inverness c,2005,36,52,6
motherwell,2005,36,45,7
dundee united,2005,36,32,8
dunfermline,2005,36,30,9
falkirk,2005,36,30,10
livingston,2005,36,18,11
celtic,2005,37,90,0
hearts,2005,37,74,1
rangers,2005,37,70,2
hibernian,2005,37,56,3
inverness c,2005,37,55,4
aberdeen,2005,37,53,5
kilmarnock,2005,37,52,6
motherwell,2005,37,48,7
dunfermline,2005,37,33,8
dundee united,2005,37,32,9
falkirk,2005,37,30,10
livingston,2005,37,18,11
celtic,2005,38,91,0
hearts,2005,38,74,1
rangers,2005,38,73,2
inverness c,2005,38,58,3
hibernian,2005,38,56,4
kilmarnock,2005,38,55,5
aberdeen,2005,38,54,6
motherwell,2005,38,49,7
dunfermline,2005,38,33,8
dundee united,2005,38,33,9
falkirk,2005,38,33,10
livingston,2005,38,18,11
hibernian,2006,0,0,0
celtic,2006,0,0,1
dundee united,2006,0,0,2
falkirk,2006,0,0,3
dunfermline,2006,0,0,4
hearts,2006,0,0,5
kilmarnock,2006,0,0,6
aberdeen,2006,0,0,7
inverness c,2006,0,0,8
st mirren,2006,0,0,9
motherwell,2006,0,0,10
rangers,2006,0,0,11
celtic,2006,1,3,0
rangers,2006,1,3,1
st mirren,2006,1,3,2
falkirk,2006,1,3,3
hearts,2006,1,3,4
aberdeen,2006,1,1,5
hibernian,2006,1,1,6
dunfermline,2006,1,0,7
kilmarnock,2006,1,0,8
inverness c,2006,1,0,9
dundee united,2006,1,0,10
motherwell,2006,1,0,11
st mirren,2006,2,6,0
falkirk,2006,2,6,1
hearts,2006,2,6,2
rangers,2006,2,4,3
celtic,2006,2,3,4
kilmarnock,2006,2,3,5
aberdeen,2006,2,2,6
inverness c,2006,2,1,7
dundee united,2006,2,1,8
hibernian,2006,2,1,9
dunfermline,2006,2,0,10
motherwell,2006,2,0,11
falkirk,2006,3,7,0
hearts,2006,3,7,1
celtic,2006,3,6,2
st mirren,2006,3,6,3
aberdeen,2006,3,5,4
rangers,2006,3,5,5
kilmarnock,2006,3,4,6
inverness c,2006,3,2,7
dundee united,2006,3,2,8
hibernian,2006,3,2,9
dunfermline,2006,3,1,10
motherwell,2006,3,0,11
rangers,2006,4,8,0
hearts,2006,4,7,1
celtic,2006,4,7,2
falkirk,2006,4,7,3
kilmarnock,2006,4,7,4
st mirren,2006,4,7,5
aberdeen,2006,4,6,6
hibernian,2006,4,5,7
dundee united,2006,4,3,8
inverness c,2006,4,3,9
dunfermline,2006,4,2,10
motherwell,2006,4,0,11
hearts,2006,5,10,0
celtic,2006,5,10,1
aberdeen,2006,5,9,2
rangers,2006,5,9,3
kilmarnock,2006,5,8,4
falkirk,2006,5,7,5
st mirren,2006,5,7,6
dundee united,2006,5,6,7
hibernian,2006,5,5,8
inverness c,2006,5,3,9
motherwell,2006,5,3,10
dunfermline,2006,5,2,11
celtic,2006,6,13,0
rangers,2006,6,12,1
st mirren,2006,6,10,2
hearts,2006,6,10,3
aberdeen,2006,6,9,4
kilmarnock,2006,6,8,5
hibernian,2006,6,8,6
falkirk,2006,6,7,7
dundee united,2006,6,6,8
inverness c,2006,6,6,9
dunfermline,2006,6,5,10
motherwell,2006,6,3,11
celtic,2006,7,16,0
hearts,2006,7,13,1
aberdeen,2006,7,12,2
rangers,2006,7,12,3
kilmarnock,2006,7,11,4
hibernian,2006,7,11,5
st mirren,2006,7,10,6
falkirk,2006,7,7,7
dundee united,2006,7,7,8
inverness c,2006,7,7,9
dunfermline,2006,7,5,10
motherwell,2006,7,3,11
celtic,2006,8,19,0
hearts,2006,8,16,1
aberdeen,2006,8,12,2
kilmarnock,2006,8,12,3
rangers,2006,8,12,4
hibernian,2006,8,11,5
falkirk,2006,8,10,6
st mirren,2006,8,10,7
dunfermline,2006,8,8,8
dundee united,2006,8,8,9
inverness c,2006,8,8,10
motherwell,2006,8,4,11
celtic,2006,9,22,0
hearts,2006,9,19,1
rangers,2006,9,15,2
st mirren,2006,9,13,3
kilmarnock,2006,9,12,4
aberdeen,2006,9,12,5
inverness c,2006,9,11,6
hibernian,2006,9,11,7
falkirk,2006,9,10,8
dunfermline,2006,9,8,9
dundee united,2006,9,8,10
motherwell,2006,9,7,11
celtic,2006,10,25,0
hearts,2006,10,20,1
kilmarnock,2006,10,15,2
rangers,2006,10,15,3
st mirren,2006,10,14,4
inverness c,2006,10,14,5
aberdeen,2006,10,12,6
hibernian,2006,10,12,7
falkirk,2006,10,11,8
motherwell,2006,10,10,9
dunfermline,2006,10,8,10
dundee united,2006,10,8,11
celtic,2006,11,28,0
hearts,2006,11,20,1
kilmarnock,2006,11,18,2
rangers,2006,11,18,3
inverness c,2006,11,17,4
aberdeen,2006,11,15,5
hibernian,2006,11,15,6
st mirren,2006,11,14,7
falkirk,2006,11,11,8
motherwell,2006,11,10,9
dunfermline,2006,11,8,10
dundee united,2006,11,8,11
celtic,2006,12,31,0
hearts,2006,12,21,1
rangers,2006,12,19,2
kilmarnock,2006,12,18,3
aberdeen,2006,12,18,4
inverness c,2006,12,18,5
st mirren,2006,12,15,6
hibernian,2006,12,15,7
falkirk,2006,12,14,8
motherwell,2006,12,11,9
dunfermline,2006,12,9,10
dundee united,2006,12,8,11
celtic,2006,13,34,0
hearts,2006,13,21,1
inverness c,2006,13,19,2
kilmarnock,2006,13,19,3
rangers,2006,13,19,4
aberdeen,2006,13,19,5
falkirk,2006,13,17,6
st mirren,2006,13,16,7
hibernian,2006,13,16,8
motherwell,2006,13,12,9
dundee united,2006,13,11,10
dunfermline,2006,13,9,11
celtic,2006,14,37,0
rangers,2006,14,22,1
hearts,2006,14,22,2
aberdeen,2006,14,22,3
kilmarnock,2006,14,19,4
hibernian,2006,14,19,5
inverness c,2006,14,19,6
falkirk,2006,14,18,7
st mirren,2006,14,16,8
dundee united,2006,14,14,9
motherwell,2006,14,12,10
dunfermline,2006,14,9,11
celtic,2006,15,40,0
rangers,2006,15,25,1
aberdeen,2006,15,25,2
kilmarnock,2006,15,22,3
hearts,2006,15,22,4
hibernian,2006,15,22,5
inverness c,2006,15,19,6
falkirk,2006,15,18,7
st mirren,2006,15,16,8
dundee united,2006,15,14,9
motherwell,2006,15,12,10
dunfermline,2006,15,12,11
celtic,2006,16,41,0
rangers,2006,16,28,1
aberdeen,2006,16,28,2
hearts,2006,16,23,3
hibernian,2006,16,23,4
kilmarnock,2006,16,22,5
inverness c,2006,16,20,6
falkirk,2006,16,18,7
dundee united,2006,16,17,8
st mirren,2006,16,16,9
motherwell,2006,16,15,10
dunfermline,2006,16,12,11
celtic,2006,17,44,0
rangers,2006,17,28,1
aberdeen,2006,17,28,2
hibernian,2006,17,26,3
kilmarnock,2006,17,25,4
hearts,2006,17,24,5
falkirk,2006,17,21,6
inverness c,2006,17,20,7
motherwell,2006,17,18,8
dundee united,2006,17,17,9
st mirren,2006,17,17,10
dunfermline,2006,17,12,11
celtic,2006,18,47,0
rangers,2006,18,31,1
aberdeen,2006,18,31,2
hearts,2006,18,27,3
kilmarnock,2006,18,26,4
hibernian,2006,18,26,5
falkirk,2006,18,21,6
dundee united,2006,18,20,7
inverness c,2006,18,20,8
st mirren,2006,18,18,9
motherwell,2006,18,18,10
dunfermline,2006,18,12,11
celtic,2006,19,48,0
aberdeen,2006,19,34,1
rangers,2006,19,32,2
kilmarnock,2006,19,29,3
hearts,2006,19,27,4
hibernian,2006,19,26,5
falkirk,2006,19,24,6
dundee united,2006,19,23,7
inverness c,2006,19,20,8
st mirren,2006,19,19,9
motherwell,2006,19,18,10
dunfermline,2006,19,13,11
celtic,2006,20,51,0
rangers,2006,20,35,1
aberdeen,2006,20,34,2
hearts,2006,20,30,3
kilmarnock,2006,20,29,4
hibernian,2006,20,29,5
falkirk,2006,20,24,6
dundee united,2006,20,23,7
inverness c,2006,20,21,8
motherwell,2006,20,21,9
st mirren,2006,20,19,10
dunfermline,2006,20,14,11
celtic,2006,21,52,0
aberdeen,2006,21,37,1
rangers,2006,21,35,2
hearts,2006,21,33,3
kilmarnock,2006,21,29,4
hibernian,2006,21,29,5
falkirk,2006,21,24,6
dundee united,2006,21,24,7
inverness c,2006,21,24,8
motherwell,2006,21,24,9
st mirren,2006,21,22,10
dunfermline,2006,21,14,11
celtic,2006,22,53,0
aberdeen,2006,22,37,1
rangers,2006,22,36,2
hearts,2006,22,34,3
hibernian,2006,22,32,4
kilmarnock,2006,22,30,5
falkirk,2006,22,27,6
dundee united,2006,22,27,7
motherwell,2006,22,25,8
inverness c,2006,22,24,9
st mirren,2006,22,23,10
dunfermline,2006,22,14,11
celtic,2006,23,56,0
rangers,2006,23,39,1
aberdeen,2006,23,38,2
hearts,2006,23,37,3
hibernian,2006,23,33,4
kilmarnock,2006,23,30,5
falkirk,2006,23,30,6
dundee united,2006,23,27,7
inverness c,2006,23,27,8
motherwell,2006,23,25,9
st mirren,2006,23,23,10
dunfermline,2006,23,14,11
celtic,2006,24,59,0
rangers,2006,24,42,1
aberdeen,2006,24,39,2
hearts,2006,24,37,3
hibernian,2006,24,36,4
falkirk,2006,24,33,5
kilmarnock,2006,24,30,6
inverness c,2006,24,28,7
dundee united,2006,24,27,8
motherwell,2006,24,25,9
st mirren,2006,24,23,10
dunfermline,2006,24,14,11
celtic,2006,25,62,0
rangers,2006,25,45,1
aberdeen,2006,25,42,2
hearts,2006,25,40,3
hibernian,2006,25,36,4
kilmarnock,2006,25,33,5
falkirk,2006,25,33,6
inverness c,2006,25,31,7
motherwell,2006,25,28,8
dundee united,2006,25,27,9
st mirren,2006,25,23,10
dunfermline,2006,25,14,11
celtic,2006,26,65,0
rangers,2006,26,46,1
aberdeen,2006,26,45,2
hearts,2006,26,41,3
hibernian,2006,26,39,4
kilmarnock,2006,26,36,5
falkirk,2006,26,33,6
motherwell,2006,26,31,7
inverness c,2006,26,31,8
dundee united,2006,26,28,9
st mirren,2006,26,23,10
dunfermline,2006,26,15,11
celtic,2006,27,68,0
rangers,2006,27,49,1
aberdeen,2006,27,45,2
hearts,2006,27,44,3
hibernian,2006,27,39,4
kilmarnock,2006,27,36,5
falkirk,2006,27,33,6
motherwell,2006,27,32,7
dundee united,2006,27,31,8
inverness c,2006,27,31,9
st mirren,2006,27,24,10
dunfermline,2006,27,15,11
celtic,2006,28,71,0
rangers,2006,28,52,1
aberdeen,2006,28,48,2
hearts,2006,28,45,3
hibernian,2006,28,40,4
kilmarnock,2006,28,37,5
falkirk,2006,28,33,6
dundee united,2006,28,32,7
motherwell,2006,28,32,8
inverness c,2006,28,31,9
st mirren,2006,28,25,10
dunfermline,2006,28,16,11
celtic,2006,29,74,0
rangers,2006,29,55,1
aberdeen,2006,29,51,2
hearts,2006,29,48,3
hibernian,2006,29,40,4
kilmarnock,2006,29,40,5
inverness c,2006,29,34,6
motherwell,2006,29,33,7
falkirk,2006,29,33,8
dundee united,2006,29,32,9
st mirren,2006,29,25,10
dunfermline,2006,29,16,11
celtic,2006,30,74,0
rangers,2006,30,58,1
aberdeen,2006,30,54,2
hearts,2006,30,48,3
hibernian,2006,30,43,4
kilmarnock,2006,30,43,5
inverness c,2006,30,34,6
falkirk,2006,30,33,7
dundee united,2006,30,33,8
motherwell,2006,30,33,9
st mirren,2006,30,26,10
dunfermline,2006,30,17,11
celtic,2006,31,74,0
rangers,2006,31,61,1
aberdeen,2006,31,54,2
hearts,2006,31,48,3
hibernian,2006,31,43,4
kilmarnock,2006,31,43,5
falkirk,2006,31,36,6
dundee united,2006,31,36,7
motherwell,2006,31,36,8
inverness c,2006,31,34,9
st mirren,2006,31,26,10
dunfermline,2006,31,20,11
celtic,2006,32,75,0
rangers,2006,32,62,1
aberdeen,2006,32,57,2
hearts,2006,32,51,3
kilmarnock,2006,32,46,4
hibernian,2006,32,44,5
falkirk,2006,32,39,6
dundee united,2006,32,37,7
motherwell,2006,32,36,8
inverness c,2006,32,35,9
st mirren,2006,32,27,10
dunfermline,2006,32,20,11
celtic,2006,33,78,0
rangers,2006,33,65,1
aberdeen,2006,33,57,2
hearts,2006,33,54,3
kilmarnock,2006,33,46,4
hibernian,2006,33,44,5
falkirk,2006,33,40,6
dundee united,2006,33,40,7
motherwell,2006,33,36,8
inverness c,2006,33,36,9
st mirren,2006,33,27,10
dunfermline,2006,33,23,11
celtic,2006,34,81,0
rangers,2006,34,68,1
aberdeen,2006,34,58,2
hearts,2006,34,54,3
kilmarnock,2006,34,46,4
hibernian,2006,34,45,5
falkirk,2006,34,40,6
dundee united,2006,34,40,7
inverness c,2006,34,39,8
motherwell,2006,34,36,9
st mirren,2006,34,30,10
dunfermline,2006,34,26,11
celtic,2006,35,81,0
rangers,2006,35,69,1
aberdeen,2006,35,61,2
hearts,2006,35,57,3
hibernian,2006,35,46,4
kilmarnock,2006,35,46,5
falkirk,2006,35,41,6
dundee united,2006,35,41,7
inverness c,2006,35,40,8
motherwell,2006,35,37,9
st mirren,2006,35,30,10
dunfermline,2006,35,29,11
celtic,2006,36,81,0
rangers,2006,36,72,1
aberdeen,2006,36,62,2
hearts,2006,36,58,3
kilmarnock,2006,36,49,4
hibernian,2006,36,46,5
falkirk,2006,36,44,6
dundee united,2006,36,41,7
inverness c,2006,36,40,8
motherwell,2006,36,37,9
st mirren,2006,36,33,10
dunfermline,2006,36,32,11
celtic,2006,37,84,0
rangers,2006,37,72,1
aberdeen,2006,37,62,2
hearts,2006,37,61,3
kilmarnock,2006,37,52,4
falkirk,2006,37,47,5
hibernian,2006,37,46,6
inverness c,2006,37,43,7
dundee united,2006,37,41,8
motherwell,2006,37,37,9
st mirren,2006,37,36,10
dunfermline,2006,37,32,11
celtic,2006,38,84,0
rangers,2006,38,72,1
aberdeen,2006,38,65,2
hearts,2006,38,61,3
kilmarnock,2006,38,55,4
falkirk,2006,38,50,5
hibernian,2006,38,49,6
inverness c,2006,38,46,7
dundee united,2006,38,42,8
motherwell,2006,38,38,9
st mirren,2006,38,36,10
dunfermline,2006,38,32,11
st mirren,2007,0,0,0
dundee united,2007,0,0,1
gretna,2007,0,0,2
falkirk,2007,0,0,3
inverness c,2007,0,0,4
rangers,2007,0,0,5
aberdeen,2007,0,0,6
motherwell,2007,0,0,7
celtic,2007,0,0,8
kilmarnock,2007,0,0,9
hearts,2007,0,0,10
hibernian,2007,0,0,11
dundee united,2007,1,3,0
hibernian,2007,1,3,1
motherwell,2007,1,3,2
falkirk,2007,1,3,3
rangers,2007,1,3,4
celtic,2007,1,1,5
kilmarnock,2007,1,1,6
inverness c,2007,1,0,7
aberdeen,2007,1,0,8
gretna,2007,1,0,9
hearts,2007,1,0,10
st mirren,2007,1,0,11
hibernian,2007,2,6,0
rangers,2007,2,6,1
motherwell,2007,2,6,2
kilmarnock,2007,2,4,3
celtic,2007,2,4,4
falkirk,2007,2,3,5
dundee united,2007,2,3,6
aberdeen,2007,2,1,7
hearts,2007,2,1,8
inverness c,2007,2,0,9
gretna,2007,2,0,10
st mirren,2007,2,0,11
rangers,2007,3,9,0
hibernian,2007,3,7,1
kilmarnock,2007,3,7,2
celtic,2007,3,7,3
motherwell,2007,3,6,4
dundee united,2007,3,4,5
falkirk,2007,3,3,6
st mirren,2007,3,3,7
hearts,2007,3,2,8
aberdeen,2007,3,1,9
gretna,2007,3,1,10
inverness c,2007,3,0,11
rangers,2007,4,12,0
celtic,2007,4,10,1
motherwell,2007,4,9,2
hibernian,2007,4,8,3
kilmarnock,2007,4,7,4
dundee united,2007,4,7,5
st mirren,2007,4,6,6
falkirk,2007,4,3,7
aberdeen,2007,4,2,8
hearts,2007,4,2,9
gretna,2007,4,1,10
inverness c,2007,4,0,11
rangers,2007,5,15,0
celtic,2007,5,13,1
hibernian,2007,5,11,2
dundee united,2007,5,10,3
motherwell,2007,5,9,4
kilmarnock,2007,5,7,5
st mirren,2007,5,6,6
aberdeen,2007,5,5,7
hearts,2007,5,5,8
falkirk,2007,5,3,9
gretna,2007,5,1,10
inverness c,2007,5,0,11
celtic,2007,6,16,0
rangers,2007,6,15,1
dundee united,2007,6,13,2
motherwell,2007,6,12,3
hibernian,2007,6,12,4
kilmarnock,2007,6,10,5
hearts,2007,6,8,6
st mirren,2007,6,6,7
aberdeen,2007,6,5,8
falkirk,2007,6,4,9
gretna,2007,6,1,10
inverness c,2007,6,0,11
rangers,2007,7,18,0
celtic,2007,7,16,1
hibernian,2007,7,15,2
dundee united,2007,7,13,3
motherwell,2007,7,12,4
kilmarnock,2007,7,11,5
hearts,2007,7,8,6
st mirren,2007,7,7,7
falkirk,2007,7,7,8
aberdeen,2007,7,5,9
gretna,2007,7,4,10
inverness c,2007,7,3,11
celtic,2007,8,19,0
rangers,2007,8,19,1
hibernian,2007,8,18,2
motherwell,2007,8,13,3
dundee united,2007,8,13,4
kilmarnock,2007,8,11,5
hearts,2007,8,11,6
aberdeen,2007,8,8,7
st mirren,2007,8,7,8
falkirk,2007,8,7,9
inverness c,2007,8,6,10
gretna,2007,8,4,11
celtic,2007,9,22,0
hibernian,2007,9,21,1
rangers,2007,9,19,2
dundee united,2007,9,16,3
hearts,2007,9,14,4
motherwell,2007,9,13,5
kilmarnock,2007,9,12,6
aberdeen,2007,9,11,7
st mirren,2007,9,7,8
inverness c,2007,9,7,9
falkirk,2007,9,7,10
gretna,2007,9,4,11
rangers,2007,10,22,0
celtic,2007,10,22,1
hibernian,2007,10,21,2
dundee united,2007,10,19,3
motherwell,2007,10,16,4
aberdeen,2007,10,14,5
hearts,2007,10,14,6
kilmarnock,2007,10,13,7
st mirren,2007,10,10,8
falkirk,2007,10,8,9
inverness c,2007,10,7,10
gretna,2007,10,4,11
celtic,2007,11,25,0
dundee united,2007,11,22,1
rangers,2007,11,22,2
hibernian,2007,11,21,3
kilmarnock,2007,11,16,4
motherwell,2007,11,16,5
aberdeen,2007,11,15,6
hearts,2007,11,14,7
st mirren,2007,11,13,8
inverness c,2007,11,10,9
falkirk,2007,11,9,10
gretna,2007,11,4,11
celtic,2007,12,28,0
rangers,2007,12,25,1
dundee united,2007,12,22,2
hibernian,2007,12,22,3
aberdeen,2007,12,18,4
motherwell,2007,12,17,5
kilmarnock,2007,12,16,6
hearts,2007,12,15,7
st mirren,2007,12,14,8
falkirk,2007,12,12,9
inverness c,2007,12,10,10
gretna,2007,12,4,11
celtic,2007,13,31,0
rangers,2007,13,28,1
dundee united,2007,13,25,2
hibernian,2007,13,25,3
motherwell,2007,13,20,4
hearts,2007,13,18,5
aberdeen,2007,13,18,6
kilmarnock,2007,13,16,7
st mirren,2007,13,14,8
