team,year,day,points,position
wigan,2010,19,20,14
aston villa,2010,19,20,15
birmingham,2010,19,19,16
fulham,2010,19,19,17
wolves,2010,19,18,18
west ham,2010,19,16,19
man united,2010,20,44,0
arsenal,2010,20,39,1
man city,2010,20,38,2
tottenham,2010,20,36,3
chelsea,2010,20,35,4
bolton,2010,20,29,5
blackpool,2010,20,28,6
sunderland,2010,20,27,7
stoke,2010,20,27,8
blackburn,2010,20,25,9
newcastle,2010,20,25,10
liverpool,2010,20,25,11
west brom,2010,20,22,12
everton,2010,20,22,13
birmingham,2010,20,22,14
aston villa,2010,20,21,15
wigan,2010,20,20,16
fulham,2010,20,19,17
wolves,2010,20,18,18
west ham,2010,20,17,19
man united,2010,21,45,0
man city,2010,21,41,1
arsenal,2010,21,40,2
tottenham,2010,21,36,3
chelsea,2010,21,35,4
sunderland,2010,21,30,5
bolton,2010,21,29,6
blackpool,2010,21,28,7
newcastle,2010,21,28,8
stoke,2010,21,27,9
liverpool,2010,21,25,10
blackburn,2010,21,25,11
everton,2010,21,25,12
birmingham,2010,21,23,13
fulham,2010,21,22,14
west brom,2010,21,22,15
wigan,2010,21,21,16
aston villa,2010,21,21,17
wolves,2010,21,21,18
west ham,2010,21,20,19
man united,2010,22,48,0
arsenal,2010,22,43,1
man city,2010,22,42,2
chelsea,2010,22,38,3
tottenham,2010,22,37,4
sunderland,2010,22,33,5
bolton,2010,22,30,6
stoke,2010,22,30,7
newcastle,2010,22,29,8
blackburn,2010,22,28,9
blackpool,2010,22,28,10
everton,2010,22,26,11
liverpool,2010,22,26,12
west brom,2010,22,25,13
birmingham,2010,22,23,14
fulham,2010,22,23,15
wigan,2010,22,22,16
aston villa,2010,22,22,17
wolves,2010,22,21,18
west ham,2010,22,20,19
man united,2010,23,51,0
arsenal,2010,23,46,1
man city,2010,23,45,2
chelsea,2010,23,41,3
tottenham,2010,23,38,4
sunderland,2010,23,34,5
stoke,2010,23,30,6
bolton,2010,23,30,7
newcastle,2010,23,30,8
liverpool,2010,23,29,9
blackburn,2010,23,28,10
blackpool,2010,23,28,11
everton,2010,23,27,12
fulham,2010,23,26,13
aston villa,2010,23,25,14
west brom,2010,23,25,15
birmingham,2010,23,24,16
wigan,2010,23,22,17
wolves,2010,23,21,18
west ham,2010,23,20,19
man united,2010,24,54,0
arsenal,2010,24,49,1
man city,2010,24,45,2
chelsea,2010,24,44,3
tottenham,2010,24,41,4
sunderland,2010,24,37,5
liverpool,2010,24,32,6
blackburn,2010,24,31,7
stoke,2010,24,30,8
bolton,2010,24,30,9
newcastle,2010,24,30,10
aston villa,2010,24,28,11
blackpool,2010,24,28,12
everton,2010,24,27,13
birmingham,2010,24,27,14
fulham,2010,24,26,15
west brom,2010,24,26,16
wigan,2010,24,22,17
west ham,2010,24,21,18
wolves,2010,24,21,19
man united,2010,25,54,0
arsenal,2010,25,50,1
man city,2010,25,46,2
tottenham,2010,25,44,3
chelsea,2010,25,44,4
sunderland,2010,25,37,5
liverpool,2010,25,35,6
stoke,2010,25,33,7
bolton,2010,25,33,8
blackburn,2010,25,31,9
newcastle,2010,25,31,10
everton,2010,25,30,11
birmingham,2010,25,30,12
fulham,2010,25,29,13
aston villa,2010,25,28,14
blackpool,2010,25,28,15
west brom,2010,25,26,16
west ham,2010,25,24,17
wolves,2010,25,24,18
wigan,2010,25,23,19
man united,2010,26,57,0
arsenal,2010,26,53,1
man city,2010,26,49,2
tottenham,2010,26,47,3
chelsea,2010,26,45,4
liverpool,2010,26,38,5
sunderland,2010,26,37,6
stoke,2010,26,33,7
bolton,2010,26,33,8
newcastle,2010,26,32,9
blackburn,2010,26,31,10
birmingham,2010,26,30,11
fulham,2010,26,30,12
everton,2010,26,30,13
aston villa,2010,26,29,14
blackpool,2010,26,29,15
west brom,2010,26,27,16
wigan,2010,26,26,17
west ham,2010,26,24,18
wolves,2010,26,24,19
man united,2010,27,60,0
arsenal,2010,27,56,1
man city,2010,27,49,2
chelsea,2010,27,48,3
tottenham,2010,27,47,4
liverpool,2010,27,39,5
sunderland,2010,27,37,6
bolton,2010,27,36,7
newcastle,2010,27,35,8
stoke,2010,27,33,9
everton,2010,27,33,10
blackburn,2010,27,32,11
blackpool,2010,27,32,12
fulham,2010,27,31,13
birmingham,2010,27,30,14
aston villa,2010,27,30,15
west brom,2010,27,28,16
wigan,2010,27,27,17
west ham,2010,27,25,18
wolves,2010,27,25,19
man united,2010,28,60,0
arsenal,2010,28,57,1
chelsea,2010,28,51,2
man city,2010,28,50,3
tottenham,2010,28,48,4
liverpool,2010,28,39,5
sunderland,2010,28,37,6
bolton,2010,28,37,7
newcastle,2010,28,36,8
everton,2010,28,36,9
stoke,2010,28,34,10
aston villa,2010,28,33,11
blackburn,2010,28,32,12
blackpool,2010,28,32,13
fulham,2010,28,32,14
birmingham,2010,28,31,15
west brom,2010,28,29,16
west ham,2010,28,28,17
wolves,2010,28,28,18
wigan,2010,28,27,19
man united,2010,29,60,0
arsenal,2010,29,58,1
chelsea,2010,29,54,2
man city,2010,29,53,3
tottenham,2010,29,49,4
liverpool,2010,29,42,5
bolton,2010,29,40,6
sunderland,2010,29,38,7
everton,2010,29,37,8
newcastle,2010,29,36,9
fulham,2010,29,35,10
stoke,2010,29,34,11
aston villa,2010,29,33,12
blackburn,2010,29,32,13
blackpool,2010,29,32,14
west brom,2010,29,32,15
birmingham,2010,29,31,16
west ham,2010,29,31,17
wolves,2010,29,29,18
wigan,2010,29,27,19
man united,2010,30,63,0
arsenal,2010,30,59,1
chelsea,2010,30,55,2
man city,2010,30,53,3
tottenham,2010,30,50,4
liverpool,2010,30,45,5
bolton,2010,30,40,6
everton,2010,30,40,7
sunderland,2010,30,38,8
stoke,2010,30,37,9
newcastle,2010,30,36,10
fulham,2010,30,35,11
birmingham,2010,30,34,12
aston villa,2010,30,33,13
blackburn,2010,30,33,14
blackpool,2010,30,33,15
west brom,2010,30,33,16
west ham,2010,30,32,17
wolves,2010,30,32,18
wigan,2010,30,30,19
man united,2010,31,66,0
arsenal,2010,31,62,1
chelsea,2010,31,58,2
man city,2010,31,56,3
tottenham,2010,31,53,4
liverpool,2010,31,45,5
everton,2010,31,41,6
bolton,2010,31,40,7
newcastle,2010,31,39,8
sunderland,2010,31,38,9
fulham,2010,31,38,10
stoke,2010,31,38,11
west brom,2010,31,36,12
birmingham,2010,31,35,13
aston villa,2010,31,34,14
blackburn,2010,31,34,15
blackpool,2010,31,33,16
west ham,2010,31,32,17
wolves,2010,31,32,18
wigan,2010,31,31,19
man united,2010,32,69,0
arsenal,2010,32,63,1
chelsea,2010,32,61,2
man city,2010,32,56,3
tottenham,2010,32,54,4
liverpool,2010,32,48,5
everton,2010,32,44,6
bolton,2010,32,43,7
west brom,2010,32,39,8
newcastle,2010,32,39,9
birmingham,2010,32,38,10
sunderland,2010,32,38,11
fulham,2010,32,38,12
stoke,2010,32,38,13
aston villa,2010,32,37,14
blackburn,2010,32,35,15
blackpool,2010,32,33,16
west ham,2010,32,32,17
wolves,2010,32,32,18
wigan,2010,32,31,19
man united,2010,33,70,0
arsenal,2010,33,64,1
chelsea,2010,33,64,2
man city,2010,33,59,3
tottenham,2010,33,55,4
liverpool,2010,33,49,5
everton,2010,33,47,6
bolton,2010,33,46,7
newcastle,2010,33,40,8
aston villa,2010,33,40,9
fulham,2010,33,39,10
stoke,2010,33,39,11
west brom,2010,33,39,12
birmingham,2010,33,38,13
sunderland,2010,33,38,14
blackburn,2010,33,35,15
wigan,2010,33,34,16
wolves,2010,33,33,17
blackpool,2010,33,33,18
west ham,2010,33,32,19
man united,2010,34,73,0
chelsea,2010,34,67,1
arsenal,2010,34,64,2
man city,2010,34,62,3
tottenham,2010,34,55,4
liverpool,2010,34,52,5
everton,2010,34,47,6
bolton,2010,34,46,7
fulham,2010,34,42,8
stoke,2010,34,42,9
newcastle,2010,34,41,10
sunderland,2010,34,41,11
aston villa,2010,34,41,12
west brom,2010,34,40,13
birmingham,2010,34,38,14
blackburn,2010,34,35,15
blackpool,2010,34,34,16
wigan,2010,34,34,17
wolves,2010,34,33,18
west ham,2010,34,32,19
man united,2010,35,73,0
chelsea,2010,35,70,1
arsenal,2010,35,67,2
man city,2010,35,62,3
tottenham,2010,35,56,4
liverpool,2010,35,55,5
everton,2010,35,48,6
bolton,2010,35,46,7
fulham,2010,35,45,8
stoke,2010,35,43,9
west brom,2010,35,43,10
newcastle,2010,35,41,11
sunderland,2010,35,41,12
aston villa,2010,35,41,13
birmingham,2010,35,39,14
blackburn,2010,35,38,15
blackpool,2010,35,35,16
wigan,2010,35,35,17
wolves,2010,35,34,18
west ham,2010,35,32,19
man united,2010,36,76,0
chelsea,2010,36,70,1
arsenal,2010,36,67,2
man city,2010,36,65,3
liverpool,2010,36,58,4
tottenham,2010,36,56,5
everton,2010,36,51,6
stoke,2010,36,46,7
bolton,2010,36,46,8
fulham,2010,36,45,9
newcastle,2010,36,44,10
sunderland,2010,36,44,11
west brom,2010,36,43,12
aston villa,2010,36,42,13
birmingham,2010,36,39,14
blackburn,2010,36,39,15
wolves,2010,36,37,16
blackpool,2010,36,36,17
wigan,2010,36,36,18
west ham,2010,36,33,19
man united,2010,37,77,0
chelsea,2010,37,71,1
man city,2010,37,68,2
arsenal,2010,37,67,3
tottenham,2010,37,59,4
liverpool,2010,37,58,5
everton,2010,37,51,6
fulham,2010,37,48,7
stoke,2010,37,46,8
bolton,2010,37,46,9
west brom,2010,37,46,10
newcastle,2010,37,45,11
aston villa,2010,37,45,12
sunderland,2010,37,44,13
blackburn,2010,37,40,14
wolves,2010,37,40,15
blackpool,2010,37,39,16
wigan,2010,37,39,17
birmingham,2010,37,39,18
west ham,2010,37,33,19
man united,2010,38,80,0
chelsea,2010,38,71,1
man city,2010,38,71,2
arsenal,2010,38,68,3
tottenham,2010,38,62,4
liverpool,2010,38,58,5
everton,2010,38,54,6
fulham,2010,38,49,7
aston villa,2010,38,48,8
west brom,2010,38,47,9
sunderland,2010,38,47,10
stoke,2010,38,46,11
bolton,2010,38,46,12
newcastle,2010,38,46,13
blackburn,2010,38,43,14
wigan,2010,38,42,15
wolves,2010,38,40,16
birmingham,2010,38,39,17
blackpool,2010,38,39,18
west ham,2010,38,33,19
wigan,2011,0,0,0
blackburn,2011,0,0,1
fulham,2011,0,0,2
aston villa,2011,0,0,3
liverpool,2011,0,0,4
sunderland,2011,0,0,5
newcastle,2011,0,0,6
arsenal,2011,0,0,7
qpr,2011,0,0,8
bolton,2011,0,0,9
wolves,2011,0,0,10
norwich,2011,0,0,11
stoke,2011,0,0,12
chelsea,2011,0,0,13
west brom,2011,0,0,14
man united,2011,0,0,15
man city,2011,0,0,16
swansea,2011,0,0,17
everton,2011,0,0,18
tottenham,2011,0,0,19
bolton,2011,1,3,0
man city,2011,1,3,1
man united,2011,1,3,2
wolves,2011,1,3,3
sunderland,2011,1,1,4
newcastle,2011,1,1,5
arsenal,2011,1,1,6
fulham,2011,1,1,7
liverpool,2011,1,1,8
norwich,2011,1,1,9
stoke,2011,1,1,10
chelsea,2011,1,1,11
aston villa,2011,1,1,12
wigan,2011,1,1,13
west brom,2011,1,0,14
qpr,2011,1,0,15
blackburn,2011,1,0,16
swansea,2011,1,0,17
everton,2011,1,0,18
tottenham,2011,1,0,19
man city,2011,2,6,0
man united,2011,2,6,1
wolves,2011,2,6,2
aston villa,2011,2,4,3
liverpool,2011,2,4,4
newcastle,2011,2,4,5
chelsea,2011,2,4,6
bolton,2011,2,3,7
qpr,2011,2,3,8
everton,2011,2,3,9
norwich,2011,2,2,10
stoke,2011,2,2,11
wigan,2011,2,2,12
fulham,2011,2,1,13
arsenal,2011,2,1,14
sunderland,2011,2,1,15
swansea,2011,2,1,16
blackburn,2011,2,0,17
west brom,2011,2,0,18
tottenham,2011,2,0,19
man city,2011,3,9,0
man united,2011,3,9,1
liverpool,2011,3,7,2
newcastle,2011,3,7,3
wolves,2011,3,7,4
chelsea,2011,3,7,5
wigan,2011,3,5,6
aston villa,2011,3,5,7
stoke,2011,3,5,8
everton,2011,3,4,9
tottenham,2011,3,3,10
qpr,2011,3,3,11
bolton,2011,3,3,12
norwich,2011,3,2,13
sunderland,2011,3,2,14
swansea,2011,3,2,15
arsenal,2011,3,1,16
fulham,2011,3,1,17
west brom,2011,3,0,18
blackburn,2011,3,0,19
man city,2011,4,12,0
man united,2011,4,12,1
chelsea,2011,4,10,2
newcastle,2011,4,8,3
stoke,2011,4,8,4
everton,2011,4,7,5
liverpool,2011,4,7,6
wolves,2011,4,7,7
tottenham,2011,4,6,8
aston villa,2011,4,6,9
wigan,2011,4,5,10
qpr,2011,4,4,11
arsenal,2011,4,4,12
bolton,2011,4,3,13
west brom,2011,4,3,14
norwich,2011,4,2,15
sunderland,2011,4,2,16
swansea,2011,4,2,17
fulham,2011,4,2,18
blackburn,2011,4,1,19
man united,2011,5,15,0
man city,2011,5,13,1
chelsea,2011,5,10,2
tottenham,2011,5,9,3
newcastle,2011,5,9,4
stoke,2011,5,8,5
everton,2011,5,7,6
liverpool,2011,5,7,7
wolves,2011,5,7,8
aston villa,2011,5,7,9
qpr,2011,5,7,10
norwich,2011,5,5,11
sunderland,2011,5,5,12
wigan,2011,5,5,13
swansea,2011,5,5,14
blackburn,2011,5,4,15
arsenal,2011,5,4,16
west brom,2011,5,3,17
bolton,2011,5,3,18
fulham,2011,5,3,19
man united,2011,6,16,0
man city,2011,6,16,1
chelsea,2011,6,13,2
tottenham,2011,6,12,3
newcastle,2011,6,12,4
liverpool,2011,6,10,5
stoke,2011,6,9,6
norwich,2011,6,8,7
aston villa,2011,6,8,8
qpr,2011,6,8,9
arsenal,2011,6,7,10
everton,2011,6,7,11
wolves,2011,6,7,12
sunderland,2011,6,5,13
wigan,2011,6,5,14
swansea,2011,6,5,15
west brom,2011,6,4,16
fulham,2011,6,4,17
blackburn,2011,6,4,18
bolton,2011,6,3,19
man city,2011,7,19,0
man united,2011,7,19,1
chelsea,2011,7,16,2
newcastle,2011,7,15,3
tottenham,2011,7,13,4
liverpool,2011,7,13,5
aston villa,2011,7,11,6
stoke,2011,7,9,7
swansea,2011,7,8,8
qpr,2011,7,8,9
norwich,2011,7,8,10
wolves,2011,7,7,11
fulham,2011,7,7,12
arsenal,2011,7,7,13
everton,2011,7,7,14
sunderland,2011,7,6,15
west brom,2011,7,5,16
wigan,2011,7,5,17
blackburn,2011,7,4,18
bolton,2011,7,3,19
man city,2011,8,22,0
man united,2011,8,20,1
chelsea,2011,8,19,2
tottenham,2011,8,16,3
newcastle,2011,8,16,4
liverpool,2011,8,14,5
stoke,2011,8,12,6
aston villa,2011,8,11,7
norwich,2011,8,11,8
everton,2011,8,10,9
arsenal,2011,8,10,10
qpr,2011,8,9,11
swansea,2011,8,8,12
west brom,2011,8,8,13
wolves,2011,8,7,14
fulham,2011,8,7,15
bolton,2011,8,6,16
sunderland,2011,8,6,17
blackburn,2011,8,5,18
wigan,2011,8,5,19
man city,2011,9,25,0
man united,2011,9,20,1
tottenham,2011,9,19,2
chelsea,2011,9,19,3
newcastle,2011,9,19,4
liverpool,2011,9,15,5
arsenal,2011,9,13,6
norwich,2011,9,12,7
stoke,2011,9,12,8
qpr,2011,9,12,9
west brom,2011,9,11,10
aston villa,2011,9,11,11
everton,2011,9,10,12
sunderland,2011,9,9,13
swansea,2011,9,9,14
wolves,2011,9,8,15
fulham,2011,9,7,16
bolton,2011,9,6,17
blackburn,2011,9,5,18
wigan,2011,9,5,19
man city,2011,10,28,0
man united,2011,10,23,1
tottenham,2011,10,22,2
newcastle,2011,10,22,3
chelsea,2011,10,19,4
liverpool,2011,10,18,5
arsenal,2011,10,16,6
norwich,2011,10,13,7
qpr,2011,10,12,8
aston villa,2011,10,12,9
swansea,2011,10,12,10
stoke,2011,10,12,11
west brom,2011,10,11,12
everton,2011,10,10,13
sunderland,2011,10,10,14
fulham,2011,10,10,15
wolves,2011,10,8,16
bolton,2011,10,6,17
blackburn,2011,10,6,18
wigan,2011,10,5,19
man city,2011,11,31,0
man united,2011,11,26,1
tottenham,2011,11,25,2
newcastle,2011,11,25,3
chelsea,2011,11,22,4
liverpool,2011,11,19,5
arsenal,2011,11,19,6
aston villa,2011,11,15,7
swansea,2011,11,13,8
everton,2011,11,13,9
norwich,2011,11,13,10
stoke,2011,11,12,11
qpr,2011,11,12,12
west brom,2011,11,11,13
wolves,2011,11,11,14
fulham,2011,11,10,15
sunderland,2011,11,10,16
bolton,2011,11,9,17
blackburn,2011,11,6,18
wigan,2011,11,5,19
man city,2011,12,34,0
man united,2011,12,29,1
tottenham,2011,12,28,2
newcastle,2011,12,25,3
liverpool,2011,12,22,4
arsenal,2011,12,22,5
chelsea,2011,12,22,6
everton,2011,12,16,7
qpr,2011,12,15,8
aston villa,2011,12,15,9
west brom,2011,12,14,10
norwich,2011,12,13,11
swansea,2011,12,13,12
stoke,2011,12,12,13
fulham,2011,12,11,14
sunderland,2011,12,11,15
wolves,2011,12,11,16
bolton,2011,12,9,17
blackburn,2011,12,7,18
wigan,2011,12,6,19
man city,2011,13,35,0
tottenham,2011,13,31,1
man united,2011,13,30,2
newcastle,2011,13,26,3
chelsea,2011,13,25,4
liverpool,2011,13,23,5
arsenal,2011,13,23,6
everton,2011,13,16,7
aston villa,2011,13,16,8
norwich,2011,13,16,9
qpr,2011,13,15,10
stoke,2011,13,15,11
swansea,2011,13,14,12
west brom,2011,13,14,13
fulham,2011,13,12,14
sunderland,2011,13,11,15
wolves,2011,13,11,16
bolton,2011,13,9,17
wigan,2011,13,9,18
blackburn,2011,13,7,19
man city,2011,14,38,0
man united,2011,14,33,1
tottenham,2011,14,31,2
chelsea,2011,14,28,3
newcastle,2011,14,26,4
arsenal,2011,14,26,5
liverpool,2011,14,23,6
stoke,2011,14,18,7
qpr,2011,14,16,8
everton,2011,14,16,9
norwich,2011,14,16,10
aston villa,2011,14,16,11
west brom,2011,14,15,12
fulham,2011,14,15,13
wolves,2011,14,14,14
swansea,2011,14,14,15
sunderland,2011,14,11,16
blackburn,2011,14,10,17
bolton,2011,14,9,18
wigan,2011,14,9,19
man city,2011,15,38,0
man united,2011,15,36,1
tottenham,2011,15,34,2
chelsea,2011,15,31,3
arsenal,2011,15,29,4
liverpool,2011,15,26,5
newcastle,2011,15,26,6
stoke,2011,15,21,7
aston villa,2011,15,19,8
norwich,2011,15,19,9
swansea,2011,15,17,10
everton,2011,15,17,11
qpr,2011,15,16,12
fulham,2011,15,15,13
west brom,2011,15,15,14
wolves,2011,15,14,15
sunderland,2011,15,14,16
wigan,2011,15,12,17
blackburn,2011,15,10,18
bolton,2011,15,9,19
man city,2011,16,41,0
man united,2011,16,39,1
tottenham,2011,16,35,2
chelsea,2011,16,32,3
liverpool,2011,16,29,4
arsenal,2011,16,29,5
newcastle,2011,16,27,6
stoke,2011,16,24,7
everton,2011,16,20,8
norwich,2011,16,20,9
aston villa,2011,16,19,10
swansea,2011,16,18,11
fulham,2011,16,18,12
west brom,2011,16,18,13
qpr,2011,16,16,14
wolves,2011,16,14,15
sunderland,2011,16,14,16
wigan,2011,16,13,17
blackburn,2011,16,10,18
bolton,2011,16,9,19
man city,2011,17,44,0
man united,2011,17,42,1
tottenham,2011,17,38,2
chelsea,2011,17,33,3
arsenal,2011,17,32,4
liverpool,2011,17,30,5
newcastle,2011,17,27,6
stoke,2011,17,24,7
everton,2011,17,21,8
west brom,2011,17,21,9
norwich,2011,17,21,10
aston villa,2011,17,19,11
swansea,2011,17,18,12
fulham,2011,17,18,13
sunderland,2011,17,17,14
qpr,2011,17,16,15
wolves,2011,17,15,16
wigan,2011,17,14,17
bolton,2011,17,12,18
blackburn,2011,17,10,19
man city,2011,18,45,0
man united,2011,18,45,1
tottenham,2011,18,39,2
chelsea,2011,18,34,3
arsenal,2011,18,33,4
liverpool,2011,18,31,5
newcastle,2011,18,30,6
stoke,2011,18,25,7
everton,2011,18,24,8
west brom,2011,18,22,9
norwich,2011,18,21,10
aston villa,2011,18,20,11
swansea,2011,18,19,12
fulham,2011,18,19,13
sunderland,2011,18,18,14
qpr,2011,18,17,15
wolves,2011,18,16,16
wigan,2011,18,14,17
bolton,2011,18,12,18
blackburn,2011,18,11,19
man city,2011,19,45,0
man united,2011,19,45,1
tottenham,2011,19,42,2
arsenal,2011,19,36,3
liverpool,2011,19,34,4
chelsea,2011,19,34,5
newcastle,2011,19,30,6
stoke,2011,19,26,7
everton,2011,19,24,8
aston villa,2011,19,23,9
west brom,2011,19,22,10
norwich,2011,19,22,11
sunderland,2011,19,21,12
swansea,2011,19,20,13
fulham,2011,19,20,14
qpr,2011,19,17,15
wolves,2011,19,17,16
wigan,2011,19,15,17
blackburn,2011,19,14,18
bolton,2011,19,13,19
man city,2011,20,48,0
man united,2011,20,45,1
tottenham,2011,20,45,2
chelsea,2011,20,37,3
arsenal,2011,20,36,4
liverpool,2011,20,34,5
newcastle,2011,20,33,6
stoke,2011,20,29,7
norwich,2011,20,25,8
everton,2011,20,24,9
sunderland,2011,20,24,10
swansea,2011,20,23,11
fulham,2011,20,23,12
aston villa,2011,20,23,13
west brom,2011,20,22,14
qpr,2011,20,17,15
wolves,2011,20,17,16
bolton,2011,20,16,17
wigan,2011,20,15,18
blackburn,2011,20,14,19
man city,2011,21,51,0
man united,2011,21,48,1
tottenham,2011,21,46,2
chelsea,2011,21,40,3
newcastle,2011,21,36,4
arsenal,2011,21,36,5
liverpool,2011,21,35,6
stoke,2011,21,30,7
norwich,2011,21,28,8
swansea,2011,21,26,9
everton,2011,21,25,10
sunderland,2011,21,24,11
aston villa,2011,21,24,12
fulham,2011,21,23,13
west brom,2011,21,22,14
wolves,2011,21,18,15
qpr,2011,21,17,16
blackburn,2011,21,17,17
bolton,2011,21,16,18
wigan,2011,21,15,19
man city,2011,22,54,0
man united,2011,22,51,1
tottenham,2011,22,46,2
chelsea,2011,22,41,3
newcastle,2011,22,36,4
arsenal,2011,22,36,5
liverpool,2011,22,35,6
stoke,2011,22,30,7
norwich,2011,22,29,8
aston villa,2011,22,27,9
sunderland,2011,22,27,10
everton,2011,22,26,11
swansea,2011,22,26,12
fulham,2011,22,26,13
west brom,2011,22,25,14
qpr,2011,22,20,15
bolton,2011,22,19,16
wolves,2011,22,18,17
blackburn,2011,22,18,18
wigan,2011,22,15,19
man city,2011,23,54,0
man united,2011,23,54,1
tottenham,2011,23,49,2
chelsea,2011,23,42,3
newcastle,2011,23,39,4
liverpool,2011,23,38,5
arsenal,2011,23,37,6
sunderland,2011,23,30,7
stoke,2011,23,30,8
everton,2011,23,29,9
norwich,2011,23,29,10
aston villa,2011,23,28,11
swansea,2011,23,27,12
fulham,2011,23,27,13
west brom,2011,23,26,14
qpr,2011,23,21,15
bolton,2011,23,20,16
wolves,2011,23,18,17
blackburn,2011,23,18,18
wigan,2011,23,15,19
man city,2011,24,57,0
man united,2011,24,55,1
tottenham,2011,24,50,2
chelsea,2011,24,43,3
newcastle,2011,24,42,4
arsenal,2011,24,40,5
liverpool,2011,24,39,6
sunderland,2011,24,33,7
norwich,2011,24,32,8
stoke,2011,24,30,9
everton,2011,24,30,10
swansea,2011,24,30,11
aston villa,2011,24,28,12
fulham,2011,24,27,13
west brom,2011,24,26,14
qpr,2011,24,21,15
wolves,2011,24,21,16
bolton,2011,24,20,17
blackburn,2011,24,18,18
wigan,2011,24,16,19
man city,2011,25,60,0
man united,2011,25,58,1
tottenham,2011,25,53,2
arsenal,2011,25,43,3
chelsea,2011,25,43,4
newcastle,2011,25,42,5
liverpool,2011,25,39,6
norwich,2011,25,35,7
everton,2011,25,33,8
sunderland,2011,25,33,9
swansea,2011,25,30,10
stoke,2011,25,30,11
fulham,2011,25,30,12
west brom,2011,25,29,13
aston villa,2011,25,28,14
wolves,2011,25,21,15
blackburn,2011,25,21,16
qpr,2011,25,21,17
bolton,2011,25,20,18
wigan,2011,25,19,19
man city,2011,26,63,0
man united,2011,26,61,1
tottenham,2011,26,53,2
arsenal,2011,26,46,3
chelsea,2011,26,46,4
newcastle,2011,26,43,5
liverpool,2011,26,39,6
norwich,2011,26,35,7
everton,2011,26,34,8
fulham,2011,26,33,9
sunderland,2011,26,33,10
stoke,2011,26,33,11
west brom,2011,26,32,12
swansea,2011,26,30,13
aston villa,2011,26,29,14
wolves,2011,26,22,15
blackburn,2011,26,21,16
qpr,2011,26,21,17
bolton,2011,26,20,18
wigan,2011,26,20,19
man city,2011,27,66,0
man united,2011,27,64,1
tottenham,2011,27,53,2
arsenal,2011,27,49,3
chelsea,2011,27,46,4
newcastle,2011,27,44,5
liverpool,2011,27,39,6
everton,2011,27,37,7
stoke,2011,27,36,8
fulham,2011,27,36,9
norwich,2011,27,35,10
west brom,2011,27,35,11
sunderland,2011,27,34,12
swansea,2011,27,33,13
aston villa,2011,27,30,14
wolves,2011,27,22,15
blackburn,2011,27,22,16
qpr,2011,27,22,17
bolton,2011,27,20,18
wigan,2011,27,20,19
man united,2011,28,67,0
man city,2011,28,66,1
tottenham,2011,28,53,2
arsenal,2011,28,52,3
chelsea,2011,28,49,4
newcastle,2011,28,44,5
liverpool,2011,28,42,6
everton,2011,28,37,7
sunderland,2011,28,37,8
norwich,2011,28,36,9
swansea,2011,28,36,10
stoke,2011,28,36,11
fulham,2011,28,36,12
west brom,2011,28,35,13
aston villa,2011,28,33,14
blackburn,2011,28,25,15
bolton,2011,28,23,16
qpr,2011,28,22,17
wolves,2011,28,22,18
wigan,2011,28,21,19
man united,2011,29,70,0
man city,2011,29,69,1
arsenal,2011,29,55,2
tottenham,2011,29,54,3
chelsea,2011,29,49,4
newcastle,2011,29,47,5
liverpool,2011,29,42,6
swansea,2011,29,39,7
sunderland,2011,29,37,8
stoke,2011,29,37,9
everton,2011,29,37,10
norwich,2011,29,36,11
fulham,2011,29,36,12
west brom,2011,29,36,13
aston villa,2011,29,33,14
blackburn,2011,29,28,15
bolton,2011,29,26,16
qpr,2011,29,25,17
wolves,2011,29,22,18
wigan,2011,29,22,19
man united,2011,30,73,0
man city,2011,30,70,1
arsenal,2011,30,58,2
tottenham,2011,30,55,3
chelsea,2011,30,50,4
newcastle,2011,30,50,5
liverpool,2011,30,42,6
sunderland,2011,30,40,7
everton,2011,30,40,8
norwich,2011,30,39,9
swansea,2011,30,39,10
stoke,2011,30,38,11
fulham,2011,30,36,12
west brom,2011,30,36,13
aston villa,2011,30,33,14
bolton,2011,30,29,15
blackburn,2011,30,28,16
qpr,2011,30,25,17
wigan,2011,30,25,18
wolves,2011,30,22,19
man united,2011,31,76,0
man city,2011,31,71,1
arsenal,2011,31,58,2
tottenham,2011,31,58,3
chelsea,2011,31,53,4
newcastle,2011,31,53,5
